experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve,search_round,arch_pattern,ae_variant,latent_dim_cfg,thetas_dim_cfg,meta_predicted_best,meta_convergence_score
ae_search_r1,GenericAEBackcastAE_ld2_td5_agF,ae_search_round1,"['Trend', 'GenericAEBackcastAE']",Yearly,1,6,30,10,1,True,1,43,16.339560,3.762666,957.870728,3665425.500000,0.973336,0.877587,2.383722,1862800,5.22,6,forecast,False,ReLU,MAX_EPOCHS,17.77360153,17.77360153,14.89741325,5,1.000000,False,"[""34.78201675"", ""45.85951996"", ""25.12475014"", ""23.60814095"", ""19.76140213"", ""17.77360153""]",1,trend_ae_alternating,GenericAEBackcastAE,2,5,13.748271,0.395270
ae_search_r1,GenericAEBackcastAE_ld2_td5_agF,ae_search_round1,"['Trend', 'GenericAEBackcastAE']",Yearly,1,6,30,10,1,True,2,44,17.443237,4.159469,1012.628723,3855058.750000,1.057029,1.028411,3.277276,1862800,5.13,6,forecast,False,ReLU,MAX_EPOCHS,18.50106812,18.50106812,14.44762039,5,1.000000,False,"[""31.01073456"", ""51.93303680"", ""25.81845474"", ""24.48260689"", ""21.93862915"", ""18.50106812""]",1,trend_ae_alternating,GenericAEBackcastAE,2,5,14.460021,0.466291
ae_search_r1,GenericAEBackcastAE_ld2_td10_ag0,ae_search_round1,"['Trend', 'GenericAEBackcastAE']",Yearly,1,6,30,10,1,True,0,42,18.140789,4.387823,1053.961548,3970413.500000,1.107102,1.095164,3.780524,1907825,5.26,6,False,False,ReLU,MAX_EPOCHS,19.38135910,19.38135910,14.43258953,5,1.000000,False,"[""37.90244293"", ""44.78959274"", ""26.55130768"", ""24.47101974"", ""22.93436432"", ""19.38135910""]",1,trend_ae_alternating,GenericAEBackcastAE,2,10,14.867580,0.392259
ae_search_r1,GenericAEBackcastAE_ld2_td10_ag0,ae_search_round1,"['Trend', 'GenericAEBackcastAE']",Yearly,1,6,30,10,1,True,1,43,17.447611,4.125713,1018.991333,3883349.000000,1.052916,0.985530,2.986843,1907825,5.27,6,False,False,ReLU,MAX_EPOCHS,19.01759148,19.01759148,14.79755211,5,1.000000,False,"[""32.75338745"", ""61.83330536"", ""28.49826431"", ""27.64757156"", ""24.06317902"", ""19.01759148""]",1,trend_ae_alternating,GenericAEBackcastAE,2,10,15.578475,0.475629
ae_search_r1,GenericAEBackcastAE_ld2_td10_ag0,ae_search_round1,"['Trend', 'GenericAEBackcastAE']",Yearly,1,6,30,10,1,True,2,44,19.974072,5.154052,1170.865356,4476705.000000,1.259598,1.338600,5.594760,1907825,5.20,6,False,False,ReLU,MAX_EPOCHS,20.93294907,20.93294907,15.76233768,5,1.000000,False,"[""60.80849838"", ""50.28599548"", ""26.28416634"", ""25.37038612"", ""22.75079536"", ""20.93294907""]",1,trend_ae_alternating,GenericAEBackcastAE,2,10,16.509336,0.271497
ae_search_r1,GenericAEBackcastAE_ld2_td10_agF,ae_search_round1,"['Trend', 'GenericAEBackcastAE']",Yearly,1,6,30,10,1,True,0,42,18.567924,4.536134,1081.524780,4140497.000000,1.138831,1.163050,4.403155,1907825,5.16,6,forecast,False,ReLU,MAX_EPOCHS,19.48818207,19.50342178,18.47604752,4,1.000782,False,"[""36.05230331"", ""44.74036407"", ""26.30580902"", ""23.66467857"", ""19.48818207"", ""19.50342178""]",1,trend_ae_alternating,GenericAEBackcastAE,2,10,15.276740,0.423738
ae_search_r1,GenericAEBackcastAE_ld2_td10_agF,ae_search_round1,"['Trend', 'GenericAEBackcastAE']",Yearly,1,6,30,10,1,True,1,43,17.835867,4.336358,1034.069336,3871906.250000,1.091297,1.071047,3.404015,1907825,5.24,6,forecast,False,ReLU,MAX_EPOCHS,18.42839432,18.42839432,14.30138016,5,1.000000,False,"[""32.72247696"", ""63.23122406"", ""28.40249252"", ""27.25983620"", ""23.36742973"", ""18.42839432""]",1,trend_ae_alternating,GenericAEBackcastAE,2,10,15.280133,0.466961
ae_search_r1,GenericAEBackcastAE_ld2_td10_agF,ae_search_round1,"['Trend', 'GenericAEBackcastAE']",Yearly,1,6,30,10,1,True,2,44,22.852205,6.007711,1338.361084,5392449.000000,1.455063,1.475740,6.351552,1907825,5.12,6,forecast,False,ReLU,MAX_EPOCHS,24.33723831,24.44167709,16.36279678,4,1.004291,False,"[""60.10789490"", ""51.18048859"", ""26.51725197"", ""26.85687828"", ""24.33723831"", ""24.44167709""]",1,trend_ae_alternating,GenericAEBackcastAE,2,10,18.849123,0.313588
ae_search_r1,GenericAEBackcastAE_ld8_td5_ag0,ae_search_round1,"['Trend', 'GenericAEBackcastAE']",Yearly,1,6,30,10,1,True,0,42,17.947651,4.331502,1056.133545,4000864.500000,1.094107,0.947374,2.562983,1862800,5.18,6,False,False,ReLU,MAX_EPOCHS,20.09533501,20.09533501,15.29682922,5,1.000000,False,"[""40.56737137"", ""41.89664078"", ""25.86089897"", ""23.38894272"", ""23.34704018"", ""20.09533501""]",1,trend_ae_alternating,GenericAEBackcastAE,8,5,15.675229,0.386400
ae_search_r1,GenericAEBackcastAE_ld8_td5_ag0,ae_search_round1,"['Trend', 'GenericAEBackcastAE']",Yearly,1,6,30,10,1,True,1,43,16.379055,3.755270,962.162537,3659004.500000,0.973614,0.886560,2.419649,1862800,5.19,6,False,False,ReLU,MAX_EPOCHS,17.86314774,17.86314774,14.64240074,5,1.000000,False,"[""35.33506393"", ""46.78780365"", ""25.73436165"", ""24.44647789"", ""20.38706017"", ""17.86314774""]",1,trend_ae_alternating,GenericAEBackcastAE,8,5,13.722027,0.388340
