experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,t_width,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve,basis_dim,basis_offset,stack_basis_offsets,arch_family,block_type_primary,backbone,stack_pattern,wavelet_family,basis_dim_label,latent_dim_cfg,trend_thetas_dim_cfg,active_g_cfg,offset_direction
m4_hourly_sym10_tiered_offset,TW_10s_td3_sym10_bdEQ_ascend,tiered_offset_tw,['TrendWavelet'],Hourly,24,48,240,10,1,True,1,1054532781,8.850731,0.812690,227.988358,906551.937500,0.410395,0.200223,0.148299,2785526,256,335.77,9,False,False,ReLU,EARLY_STOPPED,9.66306591,9.67674828,5.37928581,74,1.001416,False,"[""15.68450451"", ""14.12878227"", ""13.12736511"", ""13.64058399"", ""12.53350830"", ""12.32304478"", ""12.01931190"", ""11.54706955"", ""11.28731537"", ""11.45743465"", ""10.99240017"", ""11.35161781"", ""10.98075104"", ""10.96323586"", ""11.17861462"", ""11.11054897"", ""10.80341148"", ""10.72133923"", ""10.71090126"", ""10.55373764"", ""10.38794518"", ""10.48487186"", ""10.84341240"", ""10.71792698"", ""10.45611572"", ""10.40403938"", ""10.16049480"", ""10.15330505"", ""10.20987988"", ""10.11097813"", ""10.14687157"", ""10.08180237"", ""10.12307739"", ""10.10393238"", ""10.08263969"", ""10.06365490"", ""9.88910389"", ""10.04305267"", ""9.77790737"", ""9.85003471"", ""9.99763012"", ""9.89619446"", ""9.83569336"", ""9.81252861"", ""9.76842308"", ""9.78349209"", ""9.77379990"", ""9.81501961"", ""9.76711845"", ""9.74681568"", ""9.78998470"", ""9.82795334"", ""9.72069168"", ""9.70636940"", ""9.73644161"", ""9.86029243"", ""9.72995949"", ""9.71468067"", ""9.69453049"", ""9.68242645"", ""9.72869205"", ""9.69723415"", ""9.68813705"", ""9.69210529"", ""9.70253372"", ""9.69229984"", ""9.70032692"", ""9.66753769"", ""9.70240116"", ""9.68654346"", ""9.70413494"", ""9.67876911"", ""9.67751122"", ""9.66415596"", ""9.66306591"", ""9.68265057"", ""9.68440437"", ""9.67693233"", ""9.69300747"", ""9.67847729"", ""9.67818165"", ""9.67410660"", ""9.68178654"", ""9.68002415"", ""9.67325687"", ""9.68216515"", ""9.67045212"", ""9.68360996"", ""9.68037796"", ""9.67674828""]",,,,trendwavelet,TrendWavelet,RootBlock,homogeneous,sym10,eq_fcast,,3,False,ascend
m4_hourly_sym10_tiered_offset,TW_10s_td3_sym10_bdEQ_ascend,tiered_offset_tw,['TrendWavelet'],Hourly,24,48,240,10,1,True,2,1032633614,9.189138,0.854729,266.368774,1379283.875000,0.428376,0.210288,0.159258,2785526,256,306.42,9,False,False,ReLU,EARLY_STOPPED,9.83543682,9.84874630,6.10844994,66,1.001353,False,"[""15.84839535"", ""13.82170773"", ""12.75479984"", ""12.30118656"", ""12.05917835"", ""11.93473148"", ""12.18608189"", ""11.97225380"", ""11.31715202"", ""11.51469803"", ""11.02920055"", ""11.20944214"", ""11.10611343"", ""10.82313061"", ""11.22459602"", ""10.80943394"", ""10.66458130"", ""10.59446430"", ""10.43820381"", ""10.50137901"", ""10.63204193"", ""10.64017105"", ""10.30343151"", ""10.21758270"", ""10.28228283"", ""10.39400291"", ""10.23738766"", ""10.25283813"", ""10.06232738"", ""10.20001411"", ""10.14743996"", ""10.20263481"", ""10.11474609"", ""10.08522034"", ""10.08651352"", ""10.01129341"", ""9.95669842"", ""10.03104401"", ""9.97533512"", ""9.95439625"", ""9.94606876"", ""9.95218182"", ""9.96844959"", ""9.96539783"", ""9.87901497"", ""9.90325546"", ""9.89057159"", ""9.88942337"", ""9.89185143"", ""9.88475800"", ""9.86078930"", ""9.85196209"", ""9.86181736"", ""9.87418365"", ""9.84715652"", ""9.87681389"", ""9.85204697"", ""9.87639999"", ""9.86460400"", ""9.86291122"", ""9.86032867"", ""9.85778522"", ""9.84735012"", ""9.83995247"", ""9.85498333"", ""9.84519768"", ""9.83543682"", ""9.83787632"", ""9.84944534"", ""9.84828758"", ""9.85362053"", ""9.84885502"", ""9.84945488"", ""9.85592651"", ""9.84078693"", ""9.85121250"", ""9.84267044"", ""9.84905243"", ""9.84967995"", ""9.84552193"", ""9.84593773"", ""9.84874630""]",,,,trendwavelet,TrendWavelet,RootBlock,homogeneous,sym10,eq_fcast,,3,False,ascend
m4_hourly_sym10_tiered_offset,TW_10s_td3_sym10_bdEQ_ascend,tiered_offset_tw,['TrendWavelet'],Hourly,24,48,240,10,1,True,3,188050535,8.857680,0.798491,227.296921,1338468.375000,0.407620,0.195655,0.142461,2785526,256,320.16,9,False,False,ReLU,EARLY_STOPPED,9.80475426,9.82089233,5.77118301,70,1.001646,False,"[""15.58519554"", ""13.55482674"", ""13.88672447"", ""12.88954544"", ""12.44592857"", ""11.97611427"", ""11.75774956"", ""12.10922050"", ""11.48276901"", ""11.58477592"", ""11.93143082"", ""11.19062424"", ""10.90442657"", ""11.08714390"", ""10.87739849"", ""10.85419846"", ""10.96152878"", ""10.70229816"", ""10.65810871"", ""10.76292515"", ""10.47829819"", ""10.42604351"", ""10.52833462"", ""10.66384697"", ""10.47739410"", ""10.44801998"", ""10.19069958"", ""10.28152084"", ""10.16414070"", ""10.16653061"", ""10.14822388"", ""10.40050030"", ""10.07541561"", ""10.19850254"", ""10.21598625"", ""10.02586079"", ""10.08997822"", ""10.12276173"", ""9.89309502"", ""9.95950413"", ""9.99835014"", ""9.93138123"", ""9.89924622"", ""9.86676216"", ""9.92677116"", ""9.86073112"", ""9.91481972"", ""9.90479851"", ""9.86468410"", ""9.81811333"", ""9.84247780"", ""9.85030937"", ""9.84189987"", ""9.81444931"", ""9.90844250"", ""9.83774471"", ""9.82263374"", ""9.86290836"", ""9.81994629"", ""9.86299992"", ""9.85527992"", ""9.84708691"", ""9.82089043"", ""9.82686996"", ""9.82745647"", ""9.82017517"", ""9.82916832"", ""9.81227112"", ""9.81940651"", ""9.82172298"", ""9.80475426"", ""9.80888271"", ""9.81062317"", ""9.82511902"", ""9.81638718"", ""9.82324123"", ""9.82302761"", ""9.81280136"", ""9.81563854"", ""9.81711197"", ""9.82620239"", ""9.81902313"", ""9.81919765"", ""9.82358742"", ""9.82687283"", ""9.82089233""]",,,,trendwavelet,TrendWavelet,RootBlock,homogeneous,sym10,eq_fcast,,3,False,ascend
m4_hourly_sym10_tiered_offset,TW_10s_td3_sym10_bdEQ_ascend,tiered_offset_tw,['TrendWavelet'],Hourly,24,48,240,10,1,True,4,53399275,9.032375,0.831600,224.957230,985275.250000,0.419284,0.204925,0.156947,2785526,256,253.90,7,False,False,ReLU,EARLY_STOPPED,9.70406532,9.71572876,6.01702833,51,1.001202,False,"[""15.36951065"", ""13.90218925"", ""13.32813168"", ""12.39474869"", ""12.89312649"", ""11.71498489"", ""12.15418816"", ""11.60118961"", ""11.50031853"", ""11.34624577"", ""11.09341049"", ""11.12418842"", ""11.05072689"", ""10.98313427"", ""10.73575687"", ""10.78204536"", ""10.89131355"", ""10.47943687"", ""10.67813873"", ""10.63452339"", ""10.50775719"", ""10.23878956"", ""10.26672935"", ""10.44889355"", ""10.05411434"", ""10.13333607"", ""10.10783577"", ""9.97661686"", ""10.09319496"", ""10.02453709"", ""9.94810581"", ""9.91160583"", ""9.83457756"", ""9.87537384"", ""9.90118599"", ""9.82545757"", ""9.84614182"", ""9.85715580"", ""9.75478745"", ""9.83775902"", ""9.79662037"", ""9.81959820"", ""9.79741478"", ""9.76805973"", ""9.73080635"", ""9.72293758"", ""9.80615520"", ""9.80593300"", ""9.72553444"", ""9.76156425"", ""9.79121494"", ""9.70406532"", ""9.72601128"", ""9.74358749"", ""9.71597672"", ""9.75189686"", ""9.73693848"", ""9.72251987"", ""9.72023201"", ""9.74181461"", ""9.72071362"", ""9.71807575"", ""9.73180008"", ""9.70617104"", ""9.70760536"", ""9.71020317"", ""9.71572876""]",,,,trendwavelet,TrendWavelet,RootBlock,homogeneous,sym10,eq_fcast,,3,False,ascend
m4_hourly_sym10_tiered_offset,TW_10s_td3_sym10_bdEQ_ascend,tiered_offset_tw,['TrendWavelet'],Hourly,24,48,240,10,1,True,5,747302250,9.161640,0.832601,288.380676,3297913.500000,0.423009,0.204391,0.153336,2785526,256,293.10,8,False,False,ReLU,EARLY_STOPPED,9.67038155,9.69435978,5.88851881,62,1.002480,False,"[""16.32910156"", ""13.71318626"", ""12.95942783"", ""12.00101948"", ""12.27195072"", ""11.87363815"", ""11.69861889"", ""11.89405918"", ""11.76047230"", ""11.32720852"", ""11.24345112"", ""11.08660889"", ""11.17957687"", ""10.70126820"", ""10.86376286"", ""10.82199001"", ""10.84596729"", ""10.92909145"", ""10.71238041"", ""10.34373665"", ""10.48192978"", ""10.22662926"", ""10.30300045"", ""10.29789639"", ""10.19343281"", ""10.18414307"", ""10.05317307"", ""10.10268688"", ""10.12215996"", ""9.96134281"", ""10.02988052"", ""10.15851784"", ""10.02405357"", ""9.95028687"", ""10.16356373"", ""9.93150806"", ""9.91065979"", ""9.87883377"", ""9.86574745"", ""9.89993572"", ""9.93411350"", ""9.79979229"", ""9.85701370"", ""9.79772758"", ""9.75411320"", ""9.81573963"", ""9.91788006"", ""9.81501007"", ""9.75792885"", ""9.73603249"", ""9.74369431"", ""9.69707108"", ""9.72780323"", ""9.70344830"", ""9.72842979"", ""9.75128937"", ""9.68192768"", ""9.68544483"", ""9.70981312"", ""9.69777966"", ""9.72024822"", ""9.70128155"", ""9.67038155"", ""9.68772793"", ""9.68864536"", ""9.67845440"", ""9.71830368"", ""9.69516277"", ""9.69233131"", ""9.68772411"", ""9.67740631"", ""9.68999672"", ""9.70129490"", ""9.68615246"", ""9.69023514"", ""9.68986893"", ""9.68972683"", ""9.69435978""]",,,,trendwavelet,TrendWavelet,RootBlock,homogeneous,sym10,eq_fcast,,3,False,ascend
m4_hourly_sym10_tiered_offset,TW_10s_td3_sym10_bdEQ_ascend,tiered_offset_tw,['TrendWavelet'],Hourly,24,48,240,10,1,True,6,1718718640,9.021827,0.835949,245.864349,1360130.125000,0.419905,0.204262,0.152703,2785526,256,287.98,8,False,False,ReLU,EARLY_STOPPED,9.86728191,9.87053490,6.26253033,61,1.000330,False,"[""16.22597504"", ""13.78591347"", ""12.78345394"", ""12.80686855"", ""12.49481678"", ""12.24938297"", ""11.90021610"", ""11.71264458"", ""11.47404194"", ""11.49175358"", ""11.45522785"", ""11.11845112"", ""11.14780426"", ""10.90744972"", ""11.25440121"", ""10.84278774"", ""10.94296741"", ""10.89060307"", ""10.62553120"", ""10.45616055"", ""10.41100216"", ""10.47477436"", ""10.59829998"", ""10.69156742"", ""10.25608158"", ""10.57975292"", ""10.46519947"", ""10.32814503"", ""10.32898521"", ""10.09752369"", ""10.11485195"", ""10.12897778"", ""10.31785297"", ""10.08058453"", ""10.01512814"", ""10.05452251"", ""10.07681274"", ""9.95395374"", ""10.04467106"", ""9.98565578"", ""10.01271439"", ""9.99266624"", ""9.91980553"", ""9.95367336"", ""10.00610733"", ""9.98982525"", ""9.93482590"", ""9.89418411"", ""9.89039707"", ""9.94856167"", ""9.93207264"", ""9.89387798"", ""9.90358639"", ""9.87759495"", ""9.89475441"", ""9.89618874"", ""9.90842724"", ""9.91000175"", ""9.89314270"", ""9.89631557"", ""9.87777424"", ""9.86728191"", ""9.88367558"", ""9.88276196"", ""9.87167168"", ""9.87860584"", ""9.88510799"", ""9.87555981"", ""9.87276554"", ""9.87326050"", ""9.86992073"", ""9.87697506"", ""9.87706661"", ""9.87331104"", ""9.87376404"", ""9.87715054"", ""9.87053490""]",,,,trendwavelet,TrendWavelet,RootBlock,homogeneous,sym10,eq_fcast,,3,False,ascend
m4_hourly_sym10_tiered_offset,TW_10s_td3_sym10_bdEQ_ascend,tiered_offset_tw,['TrendWavelet'],Hourly,24,48,240,10,1,True,7,2091391365,8.947396,0.821835,265.648712,2326204.000000,0.414934,0.204379,0.157647,2785526,256,356.14,10,False,False,ReLU,EARLY_STOPPED,9.76995945,9.78656769,6.19536018,80,1.001700,False,"[""16.51522827"", ""13.70742512"", ""13.20607376"", ""12.62607098"", ""12.60839176"", ""12.03933811"", ""11.86065483"", ""11.75728893"", ""12.03324604"", ""11.93662643"", ""11.39951038"", ""11.04459286"", ""11.18874168"", ""11.23046303"", ""10.77364349"", ""10.61050510"", ""10.66227531"", ""10.51673222"", ""10.77195930"", ""10.54104424"", ""10.39697647"", ""10.40016556"", ""10.35076714"", ""10.42887020"", ""10.34124756"", ""10.36031055"", ""10.43541050"", ""10.30051136"", ""10.16167068"", ""10.23165131"", ""10.24824810"", ""10.08008480"", ""10.10228825"", ""10.06303978"", ""10.06229401"", ""10.06367016"", ""9.94299412"", ""10.19138718"", ""10.05814362"", ""9.89257622"", ""9.96094894"", ""9.94479275"", ""9.88316345"", ""9.94436932"", ""9.93227673"", ""9.82496929"", ""9.83077240"", ""9.86153889"", ""9.86717510"", ""9.79906559"", ""9.92990017"", ""9.89626503"", ""9.80780602"", ""9.86648083"", ""9.81365776"", ""9.81960487"", ""9.81688976"", ""9.81447029"", ""9.82215881"", ""9.78253269"", ""9.78334999"", ""9.82731915"", ""9.79120636"", ""9.80028152"", ""9.78969383"", ""9.77819824"", ""9.77919579"", ""9.79504490"", ""9.78384304"", ""9.79716682"", ""9.78429127"", ""9.77899933"", ""9.77252769"", ""9.78941917"", ""9.78892040"", ""9.78566360"", ""9.78280163"", ""9.78272343"", ""9.77924442"", ""9.78687859"", ""9.76995945"", ""9.77930546"", ""9.77910042"", ""9.78909969"", ""9.77914333"", ""9.78281593"", ""9.78349781"", ""9.78772736"", ""9.78019047"", ""9.78296661"", ""9.77986050"", ""9.77941990"", ""9.78499603"", ""9.78529263"", ""9.77636814"", ""9.78656769""]",,,,trendwavelet,TrendWavelet,RootBlock,homogeneous,sym10,eq_fcast,,3,False,ascend
m4_hourly_sym10_tiered_offset,TW_10s_td3_sym10_bdEQ_ascend,tiered_offset_tw,['TrendWavelet'],Hourly,24,48,240,10,1,True,8,350268691,9.142861,0.863737,238.538498,942240.562500,0.428998,0.208293,0.158399,2785526,256,252.89,7,False,False,ReLU,EARLY_STOPPED,9.66303253,9.74684906,5.65695763,51,1.008674,False,"[""15.66322708"", ""13.52923775"", ""12.67691422"", ""12.57344818"", ""12.63401508"", ""11.79452133"", ""11.73000145"", ""11.93262672"", ""11.50672817"", ""11.59374523"", ""11.39049721"", ""11.14183235"", ""11.36865330"", ""11.06252193"", ""11.03349590"", ""11.08960533"", ""10.85566616"", ""10.77067375"", ""10.60061741"", ""10.91230202"", ""10.54095554"", ""10.56788921"", ""10.76880550"", ""10.25536251"", ""10.41491127"", ""10.59227657"", ""10.27899456"", ""10.13147640"", ""10.06387329"", ""10.04629803"", ""10.21059418"", ""10.08742714"", ""9.97472572"", ""9.95126820"", ""10.10696697"", ""9.96235752"", ""9.93839264"", ""9.91951942"", ""9.89072800"", ""9.96260548"", ""9.97094822"", ""9.84513092"", ""9.97775650"", ""9.83635712"", ""9.79083157"", ""9.84189224"", ""9.91341400"", ""9.93216324"", ""9.86018848"", ""9.78613853"", ""9.79590034"", ""9.66303253"", ""9.78510284"", ""9.81054020"", ""9.74498367"", ""9.84237003"", ""9.73909760"", ""9.71272564"", ""9.77188492"", ""9.77747726"", ""9.73863316"", ""9.72421551"", ""9.75502014"", ""9.74486637"", ""9.73621845"", ""9.73222637"", ""9.74684906""]",,,,trendwavelet,TrendWavelet,RootBlock,homogeneous,sym10,eq_fcast,,3,False,ascend
m4_hourly_sym10_tiered_offset,TW_10s_td3_sym10_bdEQ_ascend,tiered_offset_tw,['TrendWavelet'],Hourly,24,48,240,10,1,True,9,653557802,8.985280,0.815196,228.683502,1185172.875000,0.414578,0.200862,0.152694,2785526,256,263.16,7,False,False,ReLU,EARLY_STOPPED,9.73335648,9.76352787,6.01028919,54,1.003100,False,"[""15.09488106"", ""13.87266827"", ""12.80902386"", ""13.32076073"", ""12.11779213"", ""12.30123901"", ""11.97364140"", ""11.59442329"", ""11.59344196"", ""11.75772476"", ""10.95903587"", ""11.21834564"", ""11.10387135"", ""10.87291908"", ""10.61155891"", ""10.51269054"", ""10.88994408"", ""10.74214840"", ""10.43784046"", ""10.36955738"", ""10.33446121"", ""10.18684101"", ""10.33921909"", ""10.25310040"", ""10.31376934"", ""10.17004013"", ""10.31988239"", ""10.12023354"", ""9.97943401"", ""10.07481766"", ""10.02711296"", ""9.91079712"", ""9.95275307"", ""9.96867657"", ""9.88381577"", ""9.94057274"", ""9.82962990"", ""9.90956783"", ""9.93818951"", ""9.92192650"", ""9.94573784"", ""9.86163235"", ""9.94450188"", ""9.77604580"", ""9.80195999"", ""9.85408974"", ""9.80532837"", ""9.82526970"", ""9.83914185"", ""9.80121899"", ""9.80276489"", ""9.78959846"", ""9.79002476"", ""9.81173897"", ""9.73335648"", ""9.76481819"", ""9.76216888"", ""9.75661755"", ""9.75735378"", ""9.75671291"", ""9.75269127"", ""9.76099491"", ""9.75681686"", ""9.77228546"", ""9.76602840"", ""9.75901985"", ""9.77006626"", ""9.76614761"", ""9.76908493"", ""9.76352787""]",,,,trendwavelet,TrendWavelet,RootBlock,homogeneous,sym10,eq_fcast,,3,False,ascend
m4_hourly_sym10_tiered_offset,TW_10s_td3_sym10_bdEQ_descend,tiered_offset_tw,['TrendWavelet'],Hourly,24,48,240,10,1,True,0,71033128,9.048254,0.823506,233.077271,1381387.250000,0.418026,0.200829,0.151125,2785526,256,282.64,8,False,False,ReLU,EARLY_STOPPED,9.95280552,9.96239567,6.51533508,59,1.000964,False,"[""16.52585793"", ""14.26444054"", ""13.75043392"", ""12.21374321"", ""12.05731487"", ""12.33239174"", ""11.61424351"", ""11.56316280"", ""12.49662590"", ""11.65492630"", ""10.92333889"", ""11.13652134"", ""11.28046131"", ""11.23533249"", ""11.25387001"", ""10.75765991"", ""10.91219425"", ""10.79085732"", ""10.55071068"", ""10.47949600"", ""10.46943188"", ""10.50146484"", ""10.57018185"", ""10.42205429"", ""10.39135075"", ""10.47528172"", ""10.23502254"", ""10.19390202"", ""10.40496826"", ""10.45840740"", ""10.28829098"", ""10.29274845"", ""10.22325611"", ""10.20819283"", ""10.11862087"", ""10.12302303"", ""10.22735977"", ""10.09942055"", ""10.07357788"", ""10.04839516"", ""10.01340771"", ""9.99538326"", ""10.10811043"", ""10.05473900"", ""10.05279446"", ""10.05022907"", ""10.03445053"", ""9.99281597"", ""10.00546455"", ""10.02156925"", ""9.97340679"", ""10.00820541"", ""10.05229282"", ""9.98670864"", ""10.01132393"", ""9.97958374"", ""9.99130726"", ""10.00039864"", ""9.95520401"", ""9.95280552"", ""9.99098110"", ""9.96580505"", ""9.95411491"", ""9.97072506"", ""9.96731186"", ""9.97528839"", ""9.96953201"", ""9.97832012"", ""9.97350025"", ""9.97155571"", ""9.98085308"", ""9.97322464"", ""9.96671772"", ""9.97346973"", ""9.96239567""]",,,,trendwavelet,TrendWavelet,RootBlock,homogeneous,sym10,eq_fcast,,3,False,descend
m4_hourly_sym10_tiered_offset,TW_10s_td3_sym10_bdEQ_descend,tiered_offset_tw,['TrendWavelet'],Hourly,24,48,240,10,1,True,1,1243793024,9.173817,0.856487,231.635864,938274.187500,0.428326,0.207210,0.158218,2785526,256,279.70,8,False,False,ReLU,EARLY_STOPPED,9.82542229,9.84386349,6.41119909,59,1.001877,False,"[""15.32928658"", ""14.70216942"", ""13.72236633"", ""14.84505653"", ""12.38352680"", ""12.24875069"", ""12.34489155"", ""13.25399780"", ""11.67511463"", ""12.06067467"", ""10.95567799"", ""11.05012035"", ""11.00695896"", ""11.20989037"", ""11.31478786"", ""11.26482964"", ""10.59552383"", ""10.72068882"", ""10.50699711"", ""10.97764015"", ""10.50753880"", ""10.54237270"", ""10.31841564"", ""10.55096245"", ""10.25419331"", ""10.18562603"", ""10.48801517"", ""10.24042416"", ""10.35122395"", ""10.28454304"", ""9.98180866"", ""9.90009689"", ""10.32222176"", ""10.05109978"", ""10.04459858"", ""10.01453304"", ""9.89768124"", ""9.97763252"", ""10.00146389"", ""9.94113064"", ""10.00195408"", ""9.92387962"", ""9.86125565"", ""9.89811897"", ""9.92487431"", ""9.91514492"", ""9.93113804"", ""9.87276840"", ""9.86457825"", ""9.85854626"", ""9.85118961"", ""9.85980892"", ""9.87212849"", ""9.88253689"", ""9.89609146"", ""9.84524536"", ""9.86246872"", ""9.85629749"", ""9.83854771"", ""9.82542229"", ""9.85726261"", ""9.82978916"", ""9.84811306"", ""9.84581852"", ""9.83638477"", ""9.83655167"", ""9.84118080"", ""9.83812332"", ""9.83299160"", ""9.83902645"", ""9.85087681"", ""9.83998775"", ""9.83497238"", ""9.84321690"", ""9.84386349""]",,,,trendwavelet,TrendWavelet,RootBlock,homogeneous,sym10,eq_fcast,,3,False,descend
m4_hourly_sym10_tiered_offset,TW_10s_td3_sym10_bdEQ_descend,tiered_offset_tw,['TrendWavelet'],Hourly,24,48,240,10,1,True,2,204184371,8.968170,0.845152,244.730118,1221518.625000,0.420367,0.203152,0.149944,2785526,256,311.18,9,False,False,ReLU,EARLY_STOPPED,9.73252010,9.75573921,6.19455385,67,1.002386,False,"[""15.57372665"", ""14.56274986"", ""12.80318356"", ""13.09705162"", ""15.28530693"", ""12.00994587"", ""11.65487957"", ""11.54765415"", ""11.48184490"", ""11.91122055"", ""11.42509174"", ""11.26166821"", ""11.48223305"", ""10.74107456"", ""10.74756908"", ""10.73642254"", ""10.69386292"", ""12.20562077"", ""12.22072983"", ""11.25656223"", ""10.38854122"", ""10.46604919"", ""10.67095375"", ""10.68434238"", ""10.88533783"", ""10.56821823"", ""10.20427132"", ""10.12312508"", ""10.25931263"", ""9.98953342"", ""10.36007214"", ""10.03252602"", ""10.23123741"", ""10.19642735"", ""10.03129101"", ""9.99082088"", ""9.90385723"", ""10.00277901"", ""9.95854568"", ""9.87231731"", ""9.97757721"", ""9.92168236"", ""9.93601418"", ""9.91469097"", ""9.83852577"", ""9.88066959"", ""9.81392765"", ""9.82258987"", ""9.81141376"", ""9.84525871"", ""9.87194824"", ""9.81850147"", ""9.81267166"", ""9.79858780"", ""9.78365135"", ""9.83246613"", ""9.77620792"", ""9.80025101"", ""9.76122952"", ""9.74076176"", ""9.77893639"", ""9.78235722"", ""9.75570679"", ""9.76823330"", ""9.73939896"", ""9.76775074"", ""9.77300453"", ""9.73252010"", ""9.77361965"", ""9.75359249"", ""9.76040554"", ""9.76678181"", ""9.75836468"", ""9.75575733"", ""9.75649166"", ""9.74372959"", ""9.76314640"", ""9.75378036"", ""9.76016331"", ""9.75049114"", ""9.75645256"", ""9.75415611"", ""9.75573921""]",,,,trendwavelet,TrendWavelet,RootBlock,homogeneous,sym10,eq_fcast,,3,False,descend
m4_hourly_sym10_tiered_offset,TW_10s_td3_sym10_bdEQ_descend,tiered_offset_tw,['TrendWavelet'],Hourly,24,48,240,10,1,True,3,978135246,9.046706,0.840057,254.447083,1393047.875000,0.421439,0.207520,0.160330,2785526,256,272.86,8,False,False,ReLU,EARLY_STOPPED,9.82817078,9.85551262,6.74607325,57,1.002782,False,"[""16.06628418"", ""14.06180859"", ""12.95478344"", ""12.40809441"", ""12.29857922"", ""12.14088058"", ""12.14650249"", ""11.34856892"", ""11.48706055"", ""11.46528053"", ""11.15024281"", ""10.87850094"", ""11.49448013"", ""11.16380215"", ""10.76843166"", ""11.40377712"", ""11.30016804"", ""10.72606754"", ""10.74633121"", ""10.47033310"", ""10.43670273"", ""10.43502808"", ""10.32511139"", ""10.97596073"", ""10.66254234"", ""10.55576515"", ""10.36054897"", ""10.41404343"", ""10.19925976"", ""10.25059605"", ""10.07423878"", ""10.23147392"", ""10.27755642"", ""10.24735355"", ""10.13106441"", ""10.10485744"", ""10.08534050"", ""10.07398319"", ""10.10286713"", ""9.98891830"", ""9.98111629"", ""9.99977970"", ""10.00690746"", ""9.96548653"", ""9.87950516"", ""9.91237926"", ""9.95672703"", ""9.90595245"", ""9.87582874"", ""9.90137863"", ""9.87705326"", ""9.87112617"", ""9.90398788"", ""9.89184570"", ""9.87472057"", ""9.85312080"", ""9.87146950"", ""9.82817078"", ""9.86776447"", ""9.87959766"", ""9.84386730"", ""9.89035416"", ""9.86269283"", ""9.86256313"", ""9.85699368"", ""9.86268806"", ""9.84514046"", ""9.85672951"", ""9.85545635"", ""9.84945488"", ""9.84696102"", ""9.85205364"", ""9.85551262""]",,,,trendwavelet,TrendWavelet,RootBlock,homogeneous,sym10,eq_fcast,,3,False,descend
m4_hourly_sym10_tiered_offset,TW_10s_td3_sym10_bdEQ_descend,tiered_offset_tw,['TrendWavelet'],Hourly,24,48,240,10,1,True,4,1918342572,9.013291,0.829802,213.152023,669421.312500,0.418389,0.203234,0.148902,2785526,256,337.00,10,False,False,ReLU,EARLY_STOPPED,9.80929184,9.83260155,6.60928059,75,1.002376,False,"[""16.59846687"", ""14.50436592"", ""14.61113548"", ""13.46454144"", ""13.22006226"", ""13.44373608"", ""14.08611870"", ""11.56831646"", ""11.54521751"", ""12.12607956"", ""11.76374817"", ""11.07243633"", ""11.26791191"", ""11.17414856"", ""10.85970020"", ""10.75907993"", ""10.76265049"", ""10.68798447"", ""10.31026649"", ""10.48547268"", ""10.77314854"", ""10.51741791"", ""10.11712742"", ""10.52601528"", ""10.26641655"", ""10.22136688"", ""10.07742405"", ""10.11071205"", ""10.04815865"", ""10.13841629"", ""10.16482830"", ""10.29095745"", ""10.11542416"", ""9.99653530"", ""10.16879940"", ""10.06981087"", ""9.96129799"", ""9.95495510"", ""9.94447708"", ""10.09824944"", ""9.94241619"", ""9.97882271"", ""9.97337437"", ""9.91704273"", ""9.92770481"", ""10.00258255"", ""9.95120239"", ""9.87606907"", ""9.88282299"", ""9.91040039"", ""9.87995911"", ""9.83170795"", ""9.83315372"", ""9.88186264"", ""9.90251637"", ""9.88571453"", ""9.83855152"", ""9.83028698"", ""9.83295918"", ""9.86749744"", ""9.83618259"", ""9.85324860"", ""9.87429714"", ""9.83036804"", ""9.85215187"", ""9.85257339"", ""9.85264492"", ""9.85293579"", ""9.85604763"", ""9.83337498"", ""9.81872559"", ""9.82339001"", ""9.82346344"", ""9.82297325"", ""9.82030964"", ""9.80929184"", ""9.81814098"", ""9.82694054"", ""9.83111286"", ""9.82153893"", ""9.83172989"", ""9.82500553"", ""9.81407261"", ""9.82216167"", ""9.81644249"", ""9.82735348"", ""9.82241440"", ""9.83278275"", ""9.83343792"", ""9.83560562"", ""9.83260155""]",,,,trendwavelet,TrendWavelet,RootBlock,homogeneous,sym10,eq_fcast,,3,False,descend
