experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve,search_round,block_type,backbone_family,wavelet_family,active_g_cfg,meta_predicted_best,meta_convergence_score
lg_vae_search_r1_baseline,GenericAELG,pure_lg_vae,['GenericAELG'],Yearly,1,6,30,10,1,True,0,42,19.167210,5.054611,1151.380005,4344308.500000,1.222400,1.135911,3.586110,1602640,7.76,10,False,False,ReLU,MAX_EPOCHS,20.44647026,20.44647026,15.51591110,9,1.000000,False,"[""68.51525116"", ""38.63287735"", ""27.63553810"", ""25.31212425"", ""32.50034714"", ""21.89862061"", ""20.65459633"", ""21.78155518"", ""21.76390648"", ""20.44647026""]",1,GenericAELG,LG,,False,18.385153,0.268337
lg_vae_search_r1_baseline,GenericAELG,pure_lg_vae,['GenericAELG'],Yearly,1,6,30,10,1,True,1,43,17.234276,4.339867,1023.395264,3876189.000000,1.073333,1.049264,3.357345,1602640,7.73,10,False,False,ReLU,MAX_EPOCHS,18.75533104,18.75533104,13.57060814,9,1.000000,False,"[""42.98300552"", ""29.08836365"", ""28.40226173"", ""43.69340897"", ""26.26713371"", ""22.53298569"", ""21.77182961"", ""20.30915833"", ""19.35489273"", ""18.75533104""]",1,GenericAELG,LG,,False,19.670791,0.457641
lg_vae_search_r1_baseline,GenericAELG,pure_lg_vae,['GenericAELG'],Yearly,1,6,30,10,1,True,2,44,51.808685,11.731801,2352.456055,18356852.000000,3.061209,2.602763,22.577414,1602640,7.25,10,False,False,ReLU,MAX_EPOCHS,50.87369156,50.87369156,44.69203568,9,1.000000,False,"[""81.26380157"", ""64.10190582"", ""58.88120270"", ""61.88473511"", ""55.34497452"", ""55.49394989"", ""52.28502274"", ""51.19376755"", ""51.00191116"", ""50.87369156""]",1,GenericAELG,LG,,False,54.754193,0.673783
lg_vae_search_r1_baseline,BottleneckGenericAELG,pure_lg_vae,['BottleneckGenericAELG'],Yearly,1,6,30,10,1,True,0,42,50.412781,12.945332,2603.425049,27003514.000000,3.171184,2.863062,36.048771,1445770,7.23,10,False,False,ReLU,MAX_EPOCHS,51.71135712,51.71135712,45.69318390,9,1.000000,False,"[""140.29470825"", ""74.32870483"", ""67.52435303"", ""61.39699936"", ""61.58265305"", ""54.59913635"", ""56.00566483"", ""53.22436523"", ""53.16192245"", ""51.71135712""]",1,BottleneckGenericAELG,LG,,False,49.254453,0.351078
lg_vae_search_r1_baseline,BottleneckGenericAELG,pure_lg_vae,['BottleneckGenericAELG'],Yearly,1,6,30,10,1,True,1,43,23.711842,6.959434,1433.382202,5805504.500000,1.601109,1.734011,9.822193,1445770,7.18,10,False,False,ReLU,MAX_EPOCHS,23.78731728,23.78731728,19.34835815,9,1.000000,False,"[""125.60439301"", ""69.04737091"", ""69.12747955"", ""59.21101761"", ""58.54453659"", ""34.10963440"", ""33.79580688"", ""25.32244110"", ""23.93629265"", ""23.78731728""]",1,BottleneckGenericAELG,LG,,False,27.415868,0.218272
lg_vae_search_r1_baseline,BottleneckGenericAELG,pure_lg_vae,['BottleneckGenericAELG'],Yearly,1,6,30,10,1,True,2,44,18.651398,4.914412,1132.460327,4365977.000000,1.188979,1.236116,5.023675,1445770,7.20,10,False,False,ReLU,MAX_EPOCHS,19.87626266,19.87626266,14.91064835,9,1.000000,False,"[""90.11624146"", ""62.38795471"", ""59.52029800"", ""56.16301727"", ""56.49819183"", ""36.03044891"", ""23.93941116"", ""23.25142479"", ""23.57398987"", ""19.87626266""]",1,BottleneckGenericAELG,LG,,False,30.095204,0.333960
lg_vae_search_r1_baseline,GenericAEBackcastAELG,pure_lg_vae,['GenericAEBackcastAELG'],Yearly,1,6,30,10,1,True,0,42,20.267691,5.478110,1205.636719,4650269.000000,1.309354,1.399927,6.345217,1654540,7.48,10,False,False,ReLU,MAX_EPOCHS,21.46444702,21.46444702,16.81554031,9,1.000000,False,"[""131.33963013"", ""87.22487640"", ""66.79687500"", ""62.41647720"", ""59.57197952"", ""43.59871292"", ""44.46665192"", ""29.75047493"", ""27.46947479"", ""21.46444702""]",1,GenericAEBackcastAELG,LG,,False,37.399729,0.284756
lg_vae_search_r1_baseline,GenericAEBackcastAELG,pure_lg_vae,['GenericAEBackcastAELG'],Yearly,1,6,30,10,1,True,1,43,49.308197,10.604254,2172.157715,17039632.000000,2.842838,2.378005,23.012348,1654540,7.52,10,False,False,ReLU,MAX_EPOCHS,51.03694153,51.03694153,46.20901108,9,1.000000,False,"[""104.01152039"", ""61.54281616"", ""57.49379349"", ""56.84399414"", ""62.86395264"", ""55.01006699"", ""53.53424835"", ""52.97594070"", ""52.28324890"", ""51.03694153""]",1,GenericAEBackcastAELG,LG,,False,51.580206,0.495909
lg_vae_search_r1_baseline,GenericAEBackcastAELG,pure_lg_vae,['GenericAEBackcastAELG'],Yearly,1,6,30,10,1,True,2,44,18.407845,4.683708,1107.387817,4342290.500000,1.152501,1.141329,4.016275,1654540,6.99,10,False,False,ReLU,MAX_EPOCHS,20.65674591,20.65674591,14.94958401,9,1.000000,False,"[""75.61153412"", ""34.39438629"", ""29.81896782"", ""26.46239090"", ""30.24604607"", ""27.16347885"", ""24.23809433"", ""22.54805183"", ""21.55898094"", ""20.65674591""]",1,GenericAEBackcastAELG,LG,,False,24.331985,0.321803
lg_vae_search_r1_baseline,AutoEncoderAELG,pure_lg_vae,['AutoEncoderAELG'],Yearly,1,6,30,10,1,True,0,42,23.359001,6.856451,1430.560425,5679601.000000,1.577356,1.847500,11.451941,1690090,7.04,10,False,False,ReLU,MAX_EPOCHS,23.18973160,23.18973160,15.13104630,9,1.000000,False,"[""115.59664917"", ""75.63317871"", ""63.10991669"", ""66.84274292"", ""61.17913437"", ""32.73480606"", ""28.12915039"", ""27.04486465"", ""25.52416611"", ""23.18973160""]",1,AutoEncoderAELG,LG,,False,25.509608,0.220678
lg_vae_search_r1_baseline,AutoEncoderAELG,pure_lg_vae,['AutoEncoderAELG'],Yearly,1,6,30,10,1,True,1,43,16.724894,4.086530,996.319092,3814765.750000,1.025873,0.982062,3.085026,1690090,7.11,10,False,False,ReLU,MAX_EPOCHS,18.57967377,18.57967377,13.38440037,9,1.000000,False,"[""102.60224152"", ""40.21688080"", ""42.74634552"", ""25.93298912"", ""29.25577927"", ""25.77114487"", ""21.68114281"", ""20.98623466"", ""20.02882004"", ""18.57967377""]",1,AutoEncoderAELG,LG,,False,21.826951,0.212734
lg_vae_search_r1_baseline,AutoEncoderAELG,pure_lg_vae,['AutoEncoderAELG'],Yearly,1,6,30,10,1,True,2,44,18.483887,4.754767,1091.870117,4183617.250000,1.163768,1.185369,4.483471,1690090,7.05,10,False,False,ReLU,MAX_EPOCHS,19.48458481,19.48458481,13.38975906,9,1.000000,False,"[""104.30942535"", ""38.81184006"", ""42.01909637"", ""27.27348137"", ""27.48590469"", ""25.86309242"", ""22.27368546"", ""21.86328697"", ""21.79416656"", ""19.48458481""]",1,AutoEncoderAELG,LG,,False,21.771099,0.208717
lg_vae_search_r1_baseline,GenericVAE,pure_lg_vae,['GenericVAE'],Yearly,1,6,30,10,1,True,0,42,28.889090,8.502499,1874.182861,10629901.000000,1.953657,2.033775,10.730202,2255440,7.20,10,False,False,ReLU,MAX_EPOCHS,25.83314133,25.83314133,99.44074249,9,1.000000,False,"[""192.68218994"", ""187.76951599"", ""179.45756531"", ""167.34432983"", ""148.86558533"", ""104.44967651"", ""45.08460617"", ""25.99408340"", ""31.30649376"", ""25.83314133""]",1,GenericVAE,VAE,,False,93.439420,0.484941
lg_vae_search_r1_baseline,GenericVAE,pure_lg_vae,['GenericVAE'],Yearly,1,6,30,10,1,True,1,43,24.286369,6.171246,1497.972046,7821066.000000,1.519519,1.480692,7.048147,2255440,7.06,10,False,False,ReLU,MAX_EPOCHS,25.04186058,26.76578522,64.70810699,8,1.068842,False,"[""189.80775452"", ""187.66496277"", ""177.91148376"", ""163.92726135"", ""147.62425232"", ""108.75588989"", ""54.49636459"", ""42.98451996"", ""25.04186058"", ""26.76578522""]",1,GenericVAE,VAE,,False,98.331426,0.518058
lg_vae_search_r1_baseline,GenericVAE,pure_lg_vae,['GenericVAE'],Yearly,1,6,30,10,1,True,2,44,25.822222,6.676544,1575.122070,7486434.500000,1.630085,1.525229,5.929806,2255440,7.14,10,False,False,ReLU,MAX_EPOCHS,26.52645302,27.15983963,77.49734497,8,1.023878,False,"[""195.21989441"", ""189.99958801"", ""182.60450745"", ""174.05551147"", ""160.62644958"", ""109.52822113"", ""63.21514511"", ""31.82913589"", ""26.52645302"", ""27.15983963""]",1,GenericVAE,VAE,,False,98.680530,0.505484
lg_vae_search_r1_baseline,BottleneckGenericVAE,pure_lg_vae,['BottleneckGenericVAE'],Yearly,1,6,30,10,1,True,0,42,58.403332,13.212591,2620.048340,19547402.000000,3.449288,2.673755,21.581646,2098570,7.25,10,False,False,ReLU,MAX_EPOCHS,59.61315918,59.61315918,142.02195740,9,1.000000,False,"[""196.67991638"", ""195.31471252"", ""193.93984985"", ""189.59411621"", ""180.90728760"", ""159.69338989"", ""134.68632507"", ""98.47684479"", ""61.21671295"", ""59.61315918""]",1,BottleneckGenericVAE,VAE,,False,159.693390,0.811946
lg_vae_search_r1_baseline,BottleneckGenericVAE,pure_lg_vae,['BottleneckGenericVAE'],Yearly,1,6,30,10,1,True,2,44,37.403912,10.601396,2126.709717,10770735.000000,2.478255,2.216994,12.726212,2098570,7.16,10,False,False,ReLU,MAX_EPOCHS,38.66129684,38.66129684,120.34768677,9,1.000000,False,"[""197.58905029"", ""195.65376282"", ""193.96054077"", ""189.49682617"", ""184.19789124"", ""175.42053223"", ""141.19937134"", ""106.12515259"", ""46.57588959"", ""38.66129684""]",1,BottleneckGenericVAE,VAE,,False,175.420532,0.887805
lg_vae_search_r1_baseline,BottleneckGenericVAE,pure_lg_vae,['BottleneckGenericVAE'],Yearly,1,6,30,10,1,True,1,43,34.105995,9.413515,1921.932251,9402023.000000,2.227895,1.973310,10.544511,2098570,7.34,10,False,False,ReLU,MAX_EPOCHS,35.43906021,35.43906021,99.03380585,9,1.000000,False,"[""196.85421753"", ""194.30560303"", ""193.13034058"", ""187.43838501"", ""179.70359802"", ""167.72479248"", ""116.43737793"", ""88.02165985"", ""45.51922226"", ""35.43906021""]",1,BottleneckGenericVAE,VAE,,False,167.724792,0.852025
lg_vae_search_r1_baseline,GenericAEBackcastVAE,pure_lg_vae,['GenericAEBackcastVAE'],Yearly,1,6,30,10,1,True,1,43,58.236385,13.700049,2763.106689,22207884.000000,3.505511,3.016304,29.149654,2307340,7.32,10,False,False,ReLU,MAX_EPOCHS,59.99100113,60.61589813,100.35761261,8,1.010417,False,"[""193.88041687"", ""188.73039246"", ""183.08926392"", ""175.50332642"", ""162.27136230"", ""132.07035828"", ""92.43841553"", ""69.87303925"", ""59.99100113"", ""60.61589813""]",1,GenericAEBackcastVAE,VAE,,False,124.445658,0.641868
lg_vae_search_r1_baseline,GenericAEBackcastVAE,pure_lg_vae,['GenericAEBackcastVAE'],Yearly,1,6,30,10,1,True,0,42,56.057541,13.004100,2709.384766,19730354.000000,3.351285,2.915350,25.679075,2307340,7.38,10,False,False,ReLU,MAX_EPOCHS,56.23622131,56.23622131,93.30199432,9,1.000000,False,"[""194.00057983"", ""189.79789734"", ""185.62924194"", ""177.10827637"", ""164.64367676"", ""136.68194580"", ""91.09438324"", ""78.15934753"", ""68.16100311"", ""56.23622131""]",1,GenericAEBackcastVAE,VAE,,False,131.292171,0.676762
lg_vae_search_r1_baseline,AutoEncoderVAE,pure_lg_vae,['AutoEncoderVAE'],Yearly,1,6,30,10,1,True,0,42,57.925098,12.953269,2602.208008,19584136.000000,3.402029,2.813070,23.062923,2342890,7.23,10,False,False,ReLU,MAX_EPOCHS,55.95712662,62.77717209,118.04206848,6,1.121880,False,"[""196.61119080"", ""191.76385498"", ""178.44639587"", ""157.08549500"", ""117.19304657"", ""57.63647461"", ""55.95712662"", ""63.69840622"", ""62.91570663"", ""62.77717209""]",1,AutoEncoderVAE,VAE,,False,47.334103,0.240750
lg_vae_search_r1_baseline,GenericAEBackcastVAE,pure_lg_vae,['GenericAEBackcastVAE'],Yearly,1,6,30,10,1,True,2,44,35.188068,10.263285,2208.556641,13336787.000000,2.367919,2.332995,17.101740,2307340,7.41,10,False,False,ReLU,MAX_EPOCHS,36.03713608,36.03713608,74.76539612,9,1.000000,False,"[""193.89753723"", ""191.22169495"", ""186.43139648"", ""174.96839905"", ""160.14575195"", ""122.70541382"", ""76.51943970"", ""59.72612000"", ""39.32138824"", ""36.03713608""]",1,GenericAEBackcastVAE,VAE,,False,113.645423,0.586111
lg_vae_search_r1_baseline,AutoEncoderVAE,pure_lg_vae,['AutoEncoderVAE'],Yearly,1,6,30,10,1,True,1,43,30.587646,8.563045,2003.017700,13605901.000000,2.013244,2.220492,15.430605,2342890,7.50,10,False,False,ReLU,MAX_EPOCHS,29.53238106,29.53238106,86.80426025,9,1.000000,False,"[""196.60897827"", ""190.54719543"", ""179.86453247"", ""149.85850525"", ""98.97346497"", ""37.56651306"", ""30.49818230"", ""33.14791489"", ""31.80180168"", ""29.53238106""]",1,AutoEncoderVAE,VAE,,False,29.318572,0.149121
lg_vae_search_r1_baseline,AutoEncoderVAE,pure_lg_vae,['AutoEncoderVAE'],Yearly,1,6,30,10,1,True,2,44,29.348114,7.965178,1891.256104,13470597.000000,1.900097,1.884920,11.276710,2342890,7.47,10,False,False,ReLU,MAX_EPOCHS,28.71666527,28.71666527,73.28465271,9,1.000000,False,"[""196.53405762"", ""188.28199768"", ""180.52558899"", ""157.56251526"", ""82.76575470"", ""38.02183151"", ""30.12891769"", ""37.12149048"", ""29.07337570"", ""28.71666527""]",1,AutoEncoderVAE,VAE,,False,31.526734,0.160414
lg_vae_search_r1_baseline,VAE,pure_lg_vae,['VAE'],Yearly,1,6,30,10,1,True,0,42,149.382477,28.678883,5422.743652,48521660.000000,8.178823,5.649468,53.150784,8335820,8.28,10,False,False,ReLU,MAX_EPOCHS,148.46279907,148.46279907,165.59053040,9,1.000000,False,"[""195.50982666"", ""194.79203796"", ""196.02511597"", ""194.86860657"", ""191.68254089"", ""186.72706604"", ""176.30747986"", ""170.89524841"", ""158.91555786"", ""148.46279907""]",1,VAE,RootBlock,,False,186.727066,0.955078
lg_vae_search_r1_baseline,VAE,pure_lg_vae,['VAE'],Yearly,1,6,30,10,1,True,1,43,146.135239,28.343636,5362.598145,47578592.000000,8.037291,5.579264,51.743439,8335820,8.55,10,False,False,ReLU,MAX_EPOCHS,144.89744568,144.89744568,163.90097046,9,1.000000,False,"[""195.13800049"", ""194.09777832"", ""194.16719055"", ""193.03378296"", ""190.51544189"", ""184.89489746"", ""178.51104736"", ""170.27073669"", ""157.57527161"", ""144.89744568""]",1,VAE,RootBlock,,False,184.894897,0.947508
lg_vae_search_r1_baseline,TrendAELG+Haar,trend_wavelet,"['TrendAELG', 'HaarWaveletV3']",Yearly,1,6,30,10,1,True,0,42,14.360192,3.333043,876.270264,3343518.250000,0.858721,0.770757,2.049207,4308545,7.47,10,False,False,ReLU,MAX_EPOCHS,15.05887318,15.05887318,11.57577229,9,1.000000,False,"[""30.20996475"", ""34.29813766"", ""23.92065811"", ""20.53269196"", ""18.45901680"", ""22.00033951"", ""18.45287132"", ""16.10187912"", ""15.78410912"", ""15.05887318""]",1,TrendAELG,LG,Haar,False,17.601575,0.582641
lg_vae_search_r1_baseline,VAE,pure_lg_vae,['VAE'],Yearly,1,6,30,10,1,True,2,44,149.861435,28.737758,5431.943848,48644884.000000,8.200884,5.666545,53.557629,8335820,8.36,10,False,False,ReLU,MAX_EPOCHS,148.95214844,148.95214844,164.76756287,9,1.000000,False,"[""194.55601501"", ""193.76626587"", ""194.23419189"", ""193.64044189"", ""190.14270020"", ""185.12249756"", ""179.90769958"", ""171.53910828"", ""157.79130554"", ""148.95214844""]",1,VAE,RootBlock,,False,185.122498,0.951513
lg_vae_search_r1_baseline,TrendAELG+Haar,trend_wavelet,"['TrendAELG', 'HaarWaveletV3']",Yearly,1,6,30,10,1,True,1,43,14.489826,3.341052,874.686035,3318907.000000,0.863695,0.772549,2.039221,4308545,7.23,10,False,False,ReLU,MAX_EPOCHS,14.90913486,14.90913486,11.31993961,9,1.000000,False,"[""71.04527283"", ""28.20911407"", ""29.14819336"", ""23.03539658"", ""22.42942810"", ""17.04998970"", ""16.33439445"", ""17.45299911"", ""15.35149479"", ""14.90913486""]",1,TrendAELG,LG,Haar,False,14.532740,0.204556
lg_vae_search_r1_baseline,TrendAELG+Haar,trend_wavelet,"['TrendAELG', 'HaarWaveletV3']",Yearly,1,6,30,10,1,True,2,44,14.898272,3.475028,894.280212,3411218.500000,0.893048,0.809214,2.227253,4308545,7.04,10,False,False,ReLU,MAX_EPOCHS,17.01752281,18.06112480,12.64324474,8,1.061325,False,"[""29.45201302"", ""30.30414963"", ""22.81196404"", ""19.33110809"", ""23.78057861"", ""17.53094673"", ""19.25341415"", ""18.84067726"", ""17.01752281"", ""18.06112480""]",1,TrendAELG,LG,Haar,False,15.535803,0.527495
lg_vae_search_r1_baseline,TrendAELG+DB4,trend_wavelet,"['TrendAELG', 'DB4WaveletV3']",Yearly,1,6,30,10,1,True,0,42,14.224977,3.232897,857.970215,3288762.750000,0.841984,0.753471,2.036680,4308545,7.27,10,False,False,ReLU,MAX_EPOCHS,15.95164680,15.95164680,11.06448936,9,1.000000,False,"[""30.22026825"", ""34.66722488"", ""22.13634300"", ""21.36553574"", ""18.91853714"", ""16.79464722"", ""19.09248161"", ""15.98695660"", ""16.48358536"", ""15.95164680""]",1,TrendAELG,LG,DB4,False,15.484189,0.512378
lg_vae_search_r1_baseline,TrendAELG+DB4,trend_wavelet,"['TrendAELG', 'DB4WaveletV3']",Yearly,1,6,30,10,1,True,1,43,14.383358,3.305017,871.681091,3357750.750000,0.855904,0.770860,2.076817,4308545,7.21,10,False,False,ReLU,MAX_EPOCHS,15.32378387,15.69802189,11.24274063,8,1.024422,False,"[""43.21574402"", ""29.41628075"", ""28.53752518"", ""22.11466026"", ""18.00944138"", ""17.87262726"", ""15.99685860"", ""16.98566055"", ""15.32378387"", ""15.69802189""]",1,TrendAELG,LG,DB4,False,16.137981,0.373428
lg_vae_search_r1_baseline,TrendAELG+DB4,trend_wavelet,"['TrendAELG', 'DB4WaveletV3']",Yearly,1,6,30,10,1,True,2,44,14.509047,3.365100,875.688477,3337911.750000,0.867308,0.789060,2.165310,4308545,7.36,10,False,False,ReLU,MAX_EPOCHS,15.53342438,15.53342438,11.74377918,9,1.000000,False,"[""31.52949905"", ""29.05915833"", ""22.12883759"", ""23.63379288"", ""18.53805542"", ""19.66232491"", ""16.48677254"", ""18.50308800"", ""16.26118279"", ""15.53342438""]",1,TrendAELG,LG,DB4,False,17.214804,0.545990
lg_vae_search_r1_baseline,TrendAELG+Coif2,trend_wavelet,"['TrendAELG', 'Coif2WaveletV3']",Yearly,1,6,30,10,1,True,0,42,16.873354,4.233331,1074.691895,4143618.500000,1.048886,0.900794,2.206991,4308545,7.20,10,False,False,ReLU,MAX_EPOCHS,16.76517105,17.43002510,12.43529129,7,1.039657,False,"[""40.61954498"", ""28.40290451"", ""26.35720634"", ""21.67563820"", ""19.80331039"", ""17.22140121"", ""21.54448891"", ""16.76517105"", ""20.41344833"", ""17.43002510""]",1,TrendAELG,LG,Coif2,False,15.783053,0.388558
lg_vae_search_r1_baseline,TrendAELG+Coif2,trend_wavelet,"['TrendAELG', 'Coif2WaveletV3']",Yearly,1,6,30,10,1,True,1,43,14.765549,3.416704,895.640320,3422676.500000,0.881649,0.783953,2.101703,4308545,7.38,10,False,False,ReLU,MAX_EPOCHS,15.73482513,15.89623260,11.94725037,8,1.010258,False,"[""41.70774078"", ""28.20836639"", ""25.23368835"", ""20.55372047"", ""18.17602730"", ""20.14550400"", ""16.13628769"", ""17.52073097"", ""15.73482513"", ""15.89623260""]",1,TrendAELG,LG,Coif2,False,17.272917,0.414142
lg_vae_search_r1_baseline,TrendAELG+Coif2,trend_wavelet,"['TrendAELG', 'Coif2WaveletV3']",Yearly,1,6,30,10,1,True,2,44,14.144999,3.262677,855.080322,3266340.250000,0.843283,0.772595,2.107502,4308545,7.37,10,False,False,ReLU,MAX_EPOCHS,15.18143463,15.18143463,11.73656368,9,1.000000,False,"[""31.45003319"", ""30.17510414"", ""22.29309845"", ""21.56906700"", ""17.66125870"", ""16.74606133"", ""15.28206158"", ""16.72960854"", ""16.41313171"", ""15.18143463""]",1,TrendAELG,LG,Coif2,False,15.424053,0.490430
lg_vae_search_r1_baseline,TrendAELG+Symlet3,trend_wavelet,"['TrendAELG', 'Symlet3WaveletV3']",Yearly,1,6,30,10,1,True,0,42,15.935251,3.821848,947.723572,3523019.500000,0.968412,0.876940,2.362282,4308545,7.35,10,False,False,ReLU,MAX_EPOCHS,16.43838501,17.74528694,11.30073738,5,1.079503,False,"[""38.93122101"", ""30.45904541"", ""24.81530380"", ""21.22401619"", ""19.47918129"", ""16.43838501"", ""21.00343323"", ""18.24227715"", ""20.44126892"", ""17.74528694""]",1,TrendAELG,LG,Symlet3,False,14.888768,0.382438
lg_vae_search_r1_baseline,TrendAELG+Symlet3,trend_wavelet,"['TrendAELG', 'Symlet3WaveletV3']",Yearly,1,6,30,10,1,True,1,43,14.504730,3.362721,884.219971,3372659.250000,0.866877,0.776538,2.053408,4308545,7.39,10,False,False,ReLU,MAX_EPOCHS,14.92672157,15.37824440,11.15797710,8,1.030249,False,"[""70.11718750"", ""32.33127213"", ""27.08705902"", ""22.62551498"", ""17.76398659"", ""16.77274323"", ""16.70762062"", ""16.86190224"", ""14.92672157"", ""15.37824440""]",1,TrendAELG,LG,Symlet3,False,14.538250,0.207342
lg_vae_search_r1_baseline,TrendAELG+Symlet3,trend_wavelet,"['TrendAELG', 'Symlet3WaveletV3']",Yearly,1,6,30,10,1,True,2,44,14.712545,3.505460,905.820557,3454224.250000,0.891195,0.808139,2.136541,4308545,7.38,10,False,False,ReLU,MAX_EPOCHS,14.96246910,14.96246910,11.52356339,9,1.000000,False,"[""29.43027115"", ""30.18265152"", ""23.03039742"", ""19.76047516"", ""21.85074425"", ""17.08099174"", ""16.62462044"", ""16.68541908"", ""17.23744965"", ""14.96246910""]",1,TrendAELG,LG,Symlet3,False,15.332258,0.520969
lg_vae_search_r1_baseline,TrendVAE+Haar,trend_wavelet,"['TrendVAE', 'HaarWaveletV3']",Yearly,1,6,30,10,1,True,0,42,15.256508,3.609062,930.621887,3548243.750000,0.920873,0.832716,2.220329,4389825,7.45,10,False,False,ReLU,MAX_EPOCHS,15.67408562,15.67408562,17.64462280,9,1.000000,False,"[""77.42907715"", ""56.76067352"", ""39.05419540"", ""26.90063095"", ""26.55674934"", ""21.08770561"", ""21.86789894"", ""18.94548607"", ""20.04394722"", ""15.67408562""]",1,TrendVAE,VAE,Haar,False,17.342234,0.223976
lg_vae_search_r1_baseline,TrendVAE+Haar,trend_wavelet,"['TrendVAE', 'HaarWaveletV3']",Yearly,1,6,30,10,1,True,2,44,15.338614,3.687559,932.625305,3472216.000000,0.933261,0.821350,2.154591,4389825,7.36,10,False,False,ReLU,MAX_EPOCHS,15.68311024,15.68311024,21.38756561,9,1.000000,False,"[""75.43540192"", ""55.48602295"", ""59.32476807"", ""52.32949066"", ""45.33936310"", ""19.33538055"", ""20.60575676"", ""19.61957741"", ""16.68569756"", ""15.68311024""]",1,TrendVAE,VAE,Haar,False,15.137501,0.200668
lg_vae_search_r1_baseline,TrendVAE+Haar,trend_wavelet,"['TrendVAE', 'HaarWaveletV3']",Yearly,1,6,30,10,1,True,1,43,15.689856,3.788225,940.168030,3506228.750000,0.956673,0.869780,2.414438,4389825,7.59,10,False,False,ReLU,MAX_EPOCHS,16.54198647,16.54198647,23.52819061,9,1.000000,False,"[""117.72077179"", ""84.10633087"", ""85.04250336"", ""81.65339661"", ""43.73638535"", ""23.95104980"", ""21.57480812"", ""20.55554771"", ""23.77705956"", ""16.54198647""]",1,TrendVAE,VAE,Haar,False,19.426347,0.165021
lg_vae_search_r1_baseline,TrendVAE+DB4,trend_wavelet,"['TrendVAE', 'DB4WaveletV3']",Yearly,1,6,30,10,1,True,0,42,45.069317,9.738749,2027.151733,19163224.000000,2.604249,2.036245,21.416677,4389825,7.33,10,False,False,ReLU,MAX_EPOCHS,45.59054184,45.59054184,51.65312576,9,1.000000,False,"[""80.04849243"", ""56.64859390"", ""57.49458694"", ""51.62608719"", ""50.27569199"", ""48.03180313"", ""49.45221710"", ""47.34952164"", ""48.82328415"", ""45.59054184""]",1,TrendVAE,VAE,DB4,False,46.969362,0.586761
lg_vae_search_r1_baseline,TrendVAE+DB4,trend_wavelet,"['TrendVAE', 'DB4WaveletV3']",Yearly,1,6,30,10,1,True,1,43,45.405312,9.525366,1998.434814,17957308.000000,2.587682,1.975359,19.014399,4389825,7.63,10,False,False,ReLU,MAX_EPOCHS,45.82649612,45.82649612,51.04405212,9,1.000000,False,"[""82.17751312"", ""55.62232590"", ""57.92696381"", ""55.19521332"", ""51.89758301"", ""50.56207657"", ""47.74296188"", ""46.74898911"", ""49.50883865"", ""45.82649612""]",1,TrendVAE,VAE,DB4,False,49.977181,0.608161
lg_vae_search_r1_baseline,TrendVAE+DB4,trend_wavelet,"['TrendVAE', 'DB4WaveletV3']",Yearly,1,6,30,10,1,True,2,44,15.200041,3.626506,916.618713,3447549.500000,0.921340,0.837211,2.249886,4389825,7.63,10,False,False,ReLU,MAX_EPOCHS,15.64556217,15.64556217,18.67642212,9,1.000000,False,"[""84.36903381"", ""30.46899986"", ""30.25640678"", ""24.76936722"", ""22.96451569"", ""19.98716927"", ""18.56049919"", ""18.64551353"", ""16.65242386"", ""15.64556217""]",1,TrendVAE,VAE,DB4,False,17.010941,0.201625
lg_vae_search_r1_baseline,TrendVAE+Coif2,trend_wavelet,"['TrendVAE', 'Coif2WaveletV3']",Yearly,1,6,30,10,1,True,0,42,44.798710,10.045620,2089.799072,21421298.000000,2.634580,2.085729,23.357517,4389825,7.68,10,False,False,ReLU,MAX_EPOCHS,45.44843674,45.44843674,46.26688385,9,1.000000,False,"[""71.33119965"", ""55.22728729"", ""57.87355423"", ""52.04108810"", ""52.03799820"", ""48.93024826"", ""48.24116898"", ""46.90629196"", ""46.15349579"", ""45.44843674""]",1,TrendVAE,VAE,Coif2,False,48.629463,0.681742
lg_vae_search_r1_baseline,TrendVAE+Coif2,trend_wavelet,"['TrendVAE', 'Coif2WaveletV3']",Yearly,1,6,30,10,1,True,1,43,15.912193,3.846593,960.665039,3626672.750000,0.970820,0.886377,2.482754,4389825,7.40,10,False,False,ReLU,MAX_EPOCHS,16.41824913,23.06681061,18.14524841,8,1.404949,False,"[""66.79006958"", ""55.75374985"", ""60.74352264"", ""28.71427155"", ""25.71016884"", ""23.27385902"", ""18.80245781"", ""16.63870811"", ""16.41824913"", ""23.06681061""]",1,TrendVAE,VAE,Coif2,False,21.550932,0.322667
