experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve,search_round,block_type,backbone_family,wavelet_family,category_label,latent_dim
baseline_r2,TrendAELG+GenericAELG_ld32,trend_generic,"['TrendAELG', 'GenericAELG']",Yearly,1,6,30,6,1,True,0,42,14.006640,3.229587,855.751465,3295235.750000,0.834887,0.756015,2.020046,662409,15.37,25,False,False,ReLU,MAX_EPOCHS,14.31573772,14.32478714,10.32785892,23,1.000632,False,"[""122.21732330"", ""50.25309753"", ""28.96036339"", ""34.53288651"", ""26.71447754"", ""24.72921753"", ""23.90709305"", ""21.54883385"", ""19.97454834"", ""18.31287003"", ""16.42048836"", ""16.23557663"", ""15.56239223"", ""17.16136551"", ""15.22135162"", ""15.73371315"", ""15.07098675"", ""14.84148502"", ""14.83923817"", ""14.63787746"", ""15.11734009"", ""14.44973946"", ""14.33582497"", ""14.31573772"", ""14.32478714""]",2,TrendAELG,AELG,GenericAELG,trend_generic,32
baseline_r2,TrendAELG+GenericAELG_ld32,trend_generic,"['TrendAELG', 'GenericAELG']",Yearly,1,6,30,6,1,True,1,43,13.670465,3.130547,840.175232,3294901.750000,0.812140,0.729721,1.916179,662409,15.32,25,False,False,ReLU,MAX_EPOCHS,14.00434208,14.03980064,9.82643604,22,1.002532,False,"[""93.31222534"", ""34.15841675"", ""34.24687195"", ""31.06455421"", ""25.99399948"", ""25.00832939"", ""22.14521790"", ""20.29044151"", ""19.13154984"", ""17.64419746"", ""15.58974361"", ""15.31475449"", ""16.09538269"", ""15.13980961"", ""16.15087891"", ""14.48451233"", ""14.46929741"", ""14.90742683"", ""14.60455322"", ""14.65936279"", ""14.10344124"", ""14.24826527"", ""14.00434208"", ""14.03032970"", ""14.03980064""]",2,TrendAELG,AELG,GenericAELG,trend_generic,32
baseline_r2,TrendAELG+GenericAELG_ld32,trend_generic,"['TrendAELG', 'GenericAELG']",Yearly,1,6,30,6,1,True,2,44,14.029749,3.237097,852.579590,3268783.000000,0.836539,0.759977,2.058358,662409,15.25,25,False,False,ReLU,MAX_EPOCHS,14.49000549,14.49000549,10.36657619,24,1.000000,False,"[""116.66433716"", ""49.17347717"", ""28.17161179"", ""49.58706665"", ""37.86804199"", ""25.90807343"", ""24.52826309"", ""22.82220459"", ""21.50229645"", ""19.55220985"", ""17.94186592"", ""16.85367966"", ""16.98509407"", ""15.84836388"", ""17.45407867"", ""15.59646702"", ""15.22618198"", ""16.07476044"", ""15.65336990"", ""14.71112633"", ""14.88799095"", ""14.56099892"", ""14.58599281"", ""14.53306675"", ""14.49000549""]",2,TrendAELG,AELG,GenericAELG,trend_generic,32
baseline_r2,GenericVAE+TrendVAE_ld8,generic_trend,"['GenericVAE', 'TrendVAE']",Yearly,1,6,30,6,1,True,0,42,20.706816,5.222705,1230.084229,5256023.500000,1.290655,1.284961,4.962896,849129,13.28,21,False,False,ReLU,EARLY_STOPPED,20.92895699,22.22217751,42.54627609,10,1.061791,False,"[""190.79849243"", ""187.07324219"", ""184.13911438"", ""180.68582153"", ""172.31242371"", ""164.74220276"", ""152.98013306"", ""124.32987213"", ""80.83404541"", ""34.32892990"", ""20.92895699"", ""22.40576172"", ""24.68685913"", ""24.71405220"", ""26.41431999"", ""22.64844131"", ""26.66038132"", ""25.74824905"", ""22.77775383"", ""21.03387451"", ""22.22217751""]",2,TrendVAE,VAE,GenericVAE,generic_trend,8
baseline_r2,GenericVAE+TrendVAE_ld8,generic_trend,"['GenericVAE', 'TrendVAE']",Yearly,1,6,30,6,1,True,1,43,21.396286,5.063693,1337.366089,7137237.500000,1.291744,1.270411,5.164706,849129,15.56,25,False,False,ReLU,MAX_EPOCHS,20.20058250,20.96622276,33.22283554,21,1.037902,False,"[""193.88427734"", ""189.27911377"", ""185.25288391"", ""179.88011169"", ""166.40975952"", ""156.44911194"", ""133.84379578"", ""91.55847931"", ""42.42371368"", ""25.71109009"", ""27.34621429"", ""25.41612434"", ""31.41823387"", ""29.37219238"", ""31.85686684"", ""26.27117920"", ""25.27513123"", ""27.71917915"", ""28.16242027"", ""21.58671951"", ""23.21187973"", ""20.20058250"", ""21.09337044"", ""20.95102692"", ""20.96622276""]",2,TrendVAE,VAE,GenericVAE,generic_trend,8
baseline_r2,GenericVAE+TrendVAE_ld8,generic_trend,"['GenericVAE', 'TrendVAE']",Yearly,1,6,30,6,1,True,2,44,20.774162,5.227227,1236.925781,5453344.000000,1.293285,1.330745,6.033141,849129,13.26,21,False,False,ReLU,EARLY_STOPPED,20.95303345,22.31508827,41.83087921,10,1.065005,False,"[""192.91117859"", ""188.58265686"", ""186.27684021"", ""181.25978088"", ""173.97111511"", ""165.15921021"", ""153.17276001"", ""127.49237823"", ""82.87189484"", ""39.50664902"", ""20.95303345"", ""21.08853531"", ""26.19268417"", ""23.91556740"", ""26.30720139"", ""24.54901695"", ""24.05791664"", ""25.54624748"", ""24.49542046"", ""22.20878601"", ""22.31508827""]",2,TrendVAE,VAE,GenericVAE,generic_trend,8
baseline_r2,GenericVAE+TrendVAE_ld16,generic_trend,"['GenericVAE', 'TrendVAE']",Yearly,1,6,30,6,1,True,0,42,20.630566,5.121895,1240.770508,5032462.500000,1.275639,1.222414,4.193273,863049,15.71,25,False,False,ReLU,MAX_EPOCHS,19.40651321,19.95901108,31.50447655,21,1.028470,False,"[""192.41902161"", ""189.36308289"", ""186.31942749"", ""180.80125427"", ""170.31939697"", ""159.24003601"", ""141.95695496"", ""105.45783997"", ""57.78865051"", ""27.51658630"", ""20.68427849"", ""25.47426987"", ""23.14134979"", ""29.10362816"", ""26.04274940"", ""23.30124664"", ""23.60959816"", ""23.05967331"", ""22.10277176"", ""20.45621490"", ""22.77989006"", ""19.40651321"", ""19.93855476"", ""20.32616234"", ""19.95901108""]",2,TrendVAE,VAE,GenericVAE,generic_trend,16
baseline_r2,GenericVAE+TrendVAE_ld16,generic_trend,"['GenericVAE', 'TrendVAE']",Yearly,1,6,30,6,1,True,1,43,21.286203,5.299941,1265.812622,5498705.000000,1.318100,1.332613,6.020720,863049,15.79,25,False,False,ReLU,MAX_EPOCHS,21.27598190,21.27598190,30.90218544,24,1.000000,False,"[""187.88410950"", ""186.31433105"", ""180.84884644"", ""175.69949341"", ""167.83653259"", ""155.36364746"", ""137.97647095"", ""107.87317657"", ""69.93684387"", ""33.25389099"", ""23.80442047"", ""24.57097626"", ""26.01156616"", ""25.28948021"", ""25.65030479"", ""25.63738251"", ""24.37211609"", ""29.64322281"", ""25.85244560"", ""24.91902161"", ""22.23827171"", ""22.32301331"", ""21.91064453"", ""21.48978806"", ""21.27598190""]",2,TrendVAE,VAE,GenericVAE,generic_trend,16
baseline_r2,GenericVAE+TrendVAE_ld16,generic_trend,"['GenericVAE', 'TrendVAE']",Yearly,1,6,30,6,1,True,2,44,20.026588,4.709806,1214.210815,5670086.500000,1.205311,1.181154,4.472933,863049,15.74,25,False,False,ReLU,MAX_EPOCHS,20.07464600,20.07464600,33.10522079,24,1.000000,False,"[""194.12500000"", ""190.38682556"", ""185.45486450"", ""182.09149170"", ""174.80537415"", ""163.83312988"", ""149.10313416"", ""124.35747528"", ""80.29279327"", ""42.72805786"", ""24.03545570"", ""22.27538872"", ""23.42362213"", ""22.15367317"", ""26.29168129"", ""26.24704552"", ""24.77514076"", ""24.12927437"", ""22.24761963"", ""21.86439323"", ""21.00312424"", ""20.54023361"", ""20.71427917"", ""20.38801193"", ""20.07464600""]",2,TrendVAE,VAE,GenericVAE,generic_trend,16
baseline_r2,GenericVAE+TrendVAE_ld32,generic_trend,"['GenericVAE', 'TrendVAE']",Yearly,1,6,30,6,1,True,0,42,21.262682,5.164893,1196.602661,4872132.500000,1.300389,1.293662,5.277942,890889,15.48,25,False,False,ReLU,MAX_EPOCHS,21.07295036,22.48276520,22.03736496,22,1.066902,False,"[""186.85284424"", ""184.83329773"", ""182.91284180"", ""177.65380859"", ""170.40979004"", ""163.84034729"", ""155.14587402"", ""141.53251648"", ""119.78103638"", ""82.45068359"", ""41.81560898"", ""24.99352646"", ""22.69470024"", ""24.50317955"", ""31.55932426"", ""42.37350464"", ""26.96826172"", ""28.50795364"", ""36.22383881"", ""23.39971542"", ""22.98745346"", ""22.73646355"", ""21.07295036"", ""23.02295113"", ""22.48276520""]",2,TrendVAE,VAE,GenericVAE,generic_trend,32
baseline_r2,GenericVAE+TrendVAE_ld32,generic_trend,"['GenericVAE', 'TrendVAE']",Yearly,1,6,30,6,1,True,1,43,19.696327,4.647457,1152.711670,4737236.500000,1.187362,1.110882,3.723155,890889,15.52,25,False,False,ReLU,MAX_EPOCHS,20.44876289,21.66108131,25.47718430,22,1.059286,False,"[""191.12471008"", ""187.57971191"", ""183.02871704"", ""177.56243896"", ""169.92498779"", ""160.77273560"", ""151.66438293"", ""139.97451782"", ""109.52150726"", ""56.02346039"", ""23.32852364"", ""24.54827118"", ""20.79953575"", ""21.97746468"", ""23.13627434"", ""32.49066544"", ""24.88712311"", ""24.27455902"", ""29.40055466"", ""20.66237640"", ""20.47423363"", ""20.64040756"", ""20.44876289"", ""22.88155937"", ""21.66108131""]",2,TrendVAE,VAE,GenericVAE,generic_trend,32
baseline_r2,GenericVAE+TrendVAE_ld32,generic_trend,"['GenericVAE', 'TrendVAE']",Yearly,1,6,30,6,1,True,2,44,19.338083,4.671555,1139.591675,4620896.000000,1.179433,1.118402,3.971456,890889,15.52,25,False,False,ReLU,MAX_EPOCHS,19.96576309,26.42394638,24.31505203,15,1.323463,False,"[""191.18063354"", ""188.27420044"", ""185.64547729"", ""181.42974854"", ""176.65887451"", ""169.10098267"", ""159.49420166"", ""141.09144592"", ""105.21066284"", ""68.07486725"", ""32.20459366"", ""24.82930183"", ""26.92820358"", ""20.49445534"", ""32.56779861"", ""19.96576309"", ""21.59283638"", ""24.14766312"", ""21.22530746"", ""22.35251427"", ""28.13615227"", ""20.92346764"", ""25.46867752"", ""27.82016754"", ""26.42394638""]",2,TrendVAE,VAE,GenericVAE,generic_trend,32
baseline_r2,GenericAELG+TrendAELG_ld8,generic_trend,"['GenericAELG', 'TrendAELG']",Yearly,1,6,30,6,1,True,0,42,14.406837,3.356836,880.650696,3352043.500000,0.863142,0.768917,2.015677,606825,15.35,25,False,False,ReLU,MAX_EPOCHS,14.62307739,14.70644474,10.54101944,22,1.005701,False,"[""110.08299255"", ""42.14303589"", ""28.77060509"", ""26.50724792"", ""25.01456070"", ""22.40497971"", ""24.15491295"", ""19.83247375"", ""19.19369507"", ""17.97300529"", ""18.46675110"", ""17.36803436"", ""15.86434746"", ""20.18977356"", ""15.75297260"", ""15.69236946"", ""15.12890911"", ""15.35817242"", ""16.27209663"", ""15.06446457"", ""14.79128838"", ""15.16414547"", ""14.62307739"", ""14.64742565"", ""14.70644474""]",2,TrendAELG,AELG,GenericAELG,generic_trend,8
baseline_r2,GenericAELG+TrendAELG_ld8,generic_trend,"['GenericAELG', 'TrendAELG']",Yearly,1,6,30,6,1,True,1,43,14.107738,3.220510,865.404907,3351470.250000,0.836838,0.759139,2.040773,606825,15.40,25,False,False,ReLU,MAX_EPOCHS,14.53169727,14.53169727,10.48944664,24,1.000000,False,"[""88.20922089"", ""31.49619484"", ""29.37942123"", ""25.22211647"", ""28.20434570"", ""26.08047104"", ""22.11582375"", ""19.98241615"", ""18.77551460"", ""17.97922516"", ""16.31707764"", ""15.73840523"", ""16.22284889"", ""15.51776791"", ""16.35951996"", ""15.55827427"", ""16.49295044"", ""14.80983925"", ""15.95948219"", ""14.68208694"", ""14.85780811"", ""14.56327343"", ""14.68990898"", ""14.53570747"", ""14.53169727""]",2,TrendAELG,AELG,GenericAELG,generic_trend,8
baseline_r2,GenericAELG+TrendAELG_ld8,generic_trend,"['GenericAELG', 'TrendAELG']",Yearly,1,6,30,6,1,True,2,44,14.677933,3.439439,899.055481,3434824.500000,0.881829,0.798331,2.147545,606825,15.36,25,False,False,ReLU,MAX_EPOCHS,14.84824085,14.88036919,10.42351437,21,1.002164,False,"[""118.10464478"", ""40.75666809"", ""28.53588676"", ""25.74472618"", ""31.22953224"", ""23.52563667"", ""21.38094711"", ""18.97831726"", ""18.62611771"", ""17.97282791"", ""16.74668884"", ""15.92351913"", ""17.19937325"", ""15.55084896"", ""15.35698605"", ""15.80191422"", ""15.85638905"", ""15.12597942"", ""16.55917549"", ""15.04691124"", ""15.27069473"", ""14.84824085"", ""15.05725098"", ""14.90698624"", ""14.88036919""]",2,TrendAELG,AELG,GenericAELG,generic_trend,8
baseline_r2,GenericAELG+TrendAELG_ld16,generic_trend,"['GenericAELG', 'TrendAELG']",Yearly,1,6,30,6,1,True,0,42,13.933097,3.146391,852.562744,3345509.500000,0.822169,0.746917,1.998693,625353,15.36,25,False,False,ReLU,MAX_EPOCHS,14.32432842,14.32432842,10.19567204,24,1.000000,False,"[""119.30606842"", ""45.29814529"", ""29.26634789"", ""29.46900177"", ""28.17882156"", ""23.92972755"", ""22.24970818"", ""22.17602348"", ""19.05053329"", ""17.92463875"", ""17.58959770"", ""16.04445648"", ""16.25178337"", ""15.39527893"", ""15.06635857"", ""14.87330532"", ""15.37152004"", ""14.59197998"", ""14.89236546"", ""15.43142796"", ""14.39453220"", ""14.46713066"", ""14.46268654"", ""14.47112751"", ""14.32432842""]",2,TrendAELG,AELG,GenericAELG,generic_trend,16
baseline_r2,GenericAELG+TrendAELG_ld16,generic_trend,"['GenericAELG', 'TrendAELG']",Yearly,1,6,30,6,1,True,1,43,13.900593,3.190450,852.749634,3318136.000000,0.826718,0.748069,1.973585,625353,15.39,25,False,False,ReLU,MAX_EPOCHS,14.23751068,14.25147247,10.20841980,23,1.000981,False,"[""115.31175232"", ""39.96573257"", ""28.76243019"", ""28.28882027"", ""25.33778763"", ""24.72007370"", ""22.40254593"", ""20.65269852"", ""20.96594048"", ""18.72668648"", ""17.66484642"", ""16.82324982"", ""16.89878654"", ""15.25111580"", ""15.37806797"", ""14.75150776"", ""15.88004589"", ""14.50972652"", ""14.71548939"", ""14.38350105"", ""15.39786053"", ""14.28908920"", ""14.46247673"", ""14.23751068"", ""14.25147247""]",2,TrendAELG,AELG,GenericAELG,generic_trend,16
baseline_r2,GenericAELG+TrendAELG_ld16,generic_trend,"['GenericAELG', 'TrendAELG']",Yearly,1,6,30,6,1,True,2,44,14.042171,3.203704,860.151917,3328450.750000,0.832718,0.753803,2.012377,625353,15.49,25,False,False,ReLU,MAX_EPOCHS,14.25282574,14.25282574,10.06384087,24,1.000000,False,"[""104.97843170"", ""41.92009735"", ""28.30493164"", ""29.01242638"", ""25.06064224"", ""24.42740822"", ""22.17544174"", ""21.75499535"", ""19.03049278"", ""18.38050270"", ""17.50720978"", ""17.04242325"", ""15.80460358"", ""15.33349228"", ""15.36708736"", ""14.95894337"", ""14.76341438"", ""15.14838314"", ""14.63510704"", ""15.22206688"", ""14.56383038"", ""14.69941330"", ""14.40197945"", ""14.25483990"", ""14.25282574""]",2,TrendAELG,AELG,GenericAELG,generic_trend,16
baseline_r2,GenericAELG+TrendAELG_ld32,generic_trend,"['GenericAELG', 'TrendAELG']",Yearly,1,6,30,6,1,True,0,42,14.022928,3.252760,860.508728,3348491.500000,0.838301,0.759188,2.000499,662409,15.32,25,False,False,ReLU,MAX_EPOCHS,13.99192905,14.00377560,10.08715439,23,1.000847,False,"[""94.09380341"", ""32.61204147"", ""29.38638878"", ""26.83662224"", ""24.70191383"", ""22.15757942"", ""20.80815697"", ""19.60422134"", ""17.04524994"", ""16.62382507"", ""15.94569111"", ""16.14770699"", ""15.76528835"", ""15.01594162"", ""14.57845020"", ""14.81168747"", ""15.17806339"", ""14.22542572"", ""14.85152435"", ""14.27523518"", ""14.15441036"", ""14.13742256"", ""14.21730709"", ""13.99192905"", ""14.00377560""]",2,TrendAELG,AELG,GenericAELG,generic_trend,32
baseline_r2,GenericAELG+TrendAELG_ld32,generic_trend,"['GenericAELG', 'TrendAELG']",Yearly,1,6,30,6,1,True,1,43,14.008410,3.222097,867.236572,3378497.750000,0.833999,0.747822,1.965405,662409,15.56,25,False,False,ReLU,MAX_EPOCHS,14.21647835,14.21647835,10.07945633,24,1.000000,False,"[""84.71953583"", ""32.04794693"", ""27.56670189"", ""27.71788025"", ""25.64618301"", ""23.17423439"", ""20.77177429"", ""23.00464058"", ""18.63804245"", ""17.52476311"", ""16.55297661"", ""17.26196480"", ""17.39761353"", ""15.84255981"", ""15.70573139"", ""15.05997658"", ""14.74463177"", ""15.33412361"", ""14.80275917"", ""14.44478893"", ""14.72690868"", ""14.60845280"", ""14.29757500"", ""14.23127460"", ""14.21647835""]",2,TrendAELG,AELG,GenericAELG,generic_trend,32
baseline_r2,GenericAELG+TrendAELG_ld32,generic_trend,"['GenericAELG', 'TrendAELG']",Yearly,1,6,30,6,1,True,2,44,13.962272,3.203770,856.280212,3343631.250000,0.830281,0.750291,1.985226,662409,15.41,25,False,False,ReLU,MAX_EPOCHS,14.25829792,14.25829792,10.14451790,24,1.000000,False,"[""117.63697815"", ""43.17433929"", ""29.82500458"", ""32.18669510"", ""27.24947357"", ""25.17182159"", ""22.82154274"", ""20.32693863"", ""18.26004791"", ""16.48900604"", ""16.63002014"", ""15.21969318"", ""14.98723602"", ""15.34445763"", ""15.08751774"", ""16.08380318"", ""14.96299171"", ""15.30413342"", ""14.57581806"", ""14.40525246"", ""14.54288006"", ""14.28244972"", ""14.67973137"", ""14.39378834"", ""14.25829792""]",2,TrendAELG,AELG,GenericAELG,generic_trend,32
baseline_r2,TrendVAE+DB4V3VAE_ld8,trend_wavelet,"['TrendVAE', 'DB4WaveletV3VAE']",Yearly,1,6,30,6,1,True,0,42,20.451563,4.770966,1251.308960,5857056.500000,1.226009,1.157328,3.952835,845655,15.76,25,False,False,ReLU,MAX_EPOCHS,20.61033440,20.61033440,32.77658463,24,1.000000,False,"[""191.58299255"", ""184.82734680"", ""184.02912903"", ""175.94371033"", ""164.53701782"", ""146.57600403"", ""107.43186188"", ""66.95840454"", ""40.46218872"", ""32.59970474"", ""29.11027145"", ""28.80085945"", ""33.73736572"", ""32.74984741"", ""29.56159973"", ""24.48952675"", ""30.76460266"", ""25.13192368"", ""22.83702087"", ""28.66895294"", ""21.63149834"", ""22.40618134"", ""21.84855270"", ""20.62097549"", ""20.61033440""]",2,TrendVAE,VAE,DB4VAE,trend_wavelet,8
baseline_r2,TrendVAE+DB4V3VAE_ld8,trend_wavelet,"['TrendVAE', 'DB4WaveletV3VAE']",Yearly,1,6,30,6,1,True,1,43,20.452209,4.805090,1273.839966,6512708.500000,1.230322,1.203011,4.829686,845655,15.85,25,False,False,ReLU,MAX_EPOCHS,20.44567680,20.44567680,31.44752121,24,1.000000,False,"[""192.06909180"", ""187.36874390"", ""184.96806335"", ""180.14422607"", ""170.70783997"", ""162.54589844"", ""131.42903137"", ""98.09209442"", ""59.38806915"", ""33.72002411"", ""33.22107315"", ""34.35356522"", ""28.20338058"", ""27.96027374"", ""26.51027489"", ""27.90612411"", ""25.32157135"", ""25.10169220"", ""25.45734024"", ""23.70118713"", ""22.15057564"", ""21.12462807"", ""20.61934471"", ""20.78032303"", ""20.44567680""]",2,TrendVAE,VAE,DB4VAE,trend_wavelet,8
baseline_r2,TrendVAE+DB4V3VAE_ld8,trend_wavelet,"['TrendVAE', 'DB4WaveletV3VAE']",Yearly,1,6,30,6,1,True,2,44,20.990776,5.087871,1263.159546,5758231.000000,1.282379,1.227210,4.245314,845655,15.72,25,False,False,ReLU,MAX_EPOCHS,19.77660751,19.86178017,34.52996826,23,1.004307,False,"[""189.17187500"", ""183.81762695"", ""182.39152527"", ""176.55932617"", ""166.25695801"", ""149.05517578"", ""117.41528320"", ""76.67994690"", ""47.68022156"", ""33.49847031"", ""34.56962585"", ""29.21179962"", ""26.61603355"", ""29.20959854"", ""25.14142609"", ""27.82637978"", ""25.83416367"", ""24.37879372"", ""22.29881477"", ""21.64160156"", ""20.65782166"", ""19.79905128"", ""20.47304153"", ""19.77660751"", ""19.86178017""]",2,TrendVAE,VAE,DB4VAE,trend_wavelet,8
baseline_r2,TrendVAE+DB4V3VAE_ld16,trend_wavelet,"['TrendVAE', 'DB4WaveletV3VAE']",Yearly,1,6,30,6,1,True,0,42,19.711277,4.558393,1180.585938,5421736.500000,1.176614,1.102533,3.499768,850311,15.64,25,False,False,ReLU,MAX_EPOCHS,19.65331078,19.65331078,34.71590042,24,1.000000,False,"[""186.93971252"", ""185.19972229"", ""181.20739746"", ""176.30795288"", ""165.33781433"", ""151.56349182"", ""123.56298065"", ""86.11611938"", ""49.09562683"", ""32.07739639"", ""32.87897873"", ""40.10655975"", ""29.68819046"", ""27.34820175"", ""26.21340561"", ""24.76904297"", ""26.36672211"", ""23.36498833"", ""21.91068077"", ""20.96441078"", ""22.79908752"", ""21.80793190"", ""22.20384026"", ""20.17683411"", ""19.65331078""]",2,TrendVAE,VAE,DB4VAE,trend_wavelet,16
baseline_r2,TrendVAE+DB4V3VAE_ld16,trend_wavelet,"['TrendVAE', 'DB4WaveletV3VAE']",Yearly,1,6,30,6,1,True,1,43,21.341311,5.093944,1334.324463,6611201.500000,1.293868,1.244483,4.184559,850311,15.68,25,False,False,ReLU,MAX_EPOCHS,20.62533951,20.62533951,31.62326813,24,1.000000,False,"[""192.76847839"", ""187.95158386"", ""184.66178894"", ""179.66371155"", ""172.13528442"", ""158.96464539"", ""137.31262207"", ""88.84180450"", ""72.44190216"", ""43.50017166"", ""36.86734009"", ""30.56879044"", ""31.17243385"", ""31.63269806"", ""28.53460884"", ""27.60494041"", ""25.23728180"", ""26.64288902"", ""29.33648872"", ""26.81817436"", ""25.45267105"", ""28.05860138"", ""22.55240440"", ""20.93477440"", ""20.62533951""]",2,TrendVAE,VAE,DB4VAE,trend_wavelet,16
baseline_r2,TrendVAE+DB4V3VAE_ld16,trend_wavelet,"['TrendVAE', 'DB4WaveletV3VAE']",Yearly,1,6,30,6,1,True,2,44,18.980045,4.365341,1154.370850,5389417.500000,1.129951,1.050116,3.441532,850311,15.88,25,False,False,ReLU,MAX_EPOCHS,19.26402092,19.26402092,31.74141121,24,1.000000,False,"[""189.80938721"", ""186.55314636"", ""184.18891907"", ""178.77946472"", ""170.39328003"", ""154.87118530"", ""133.50085449"", ""95.47949219"", ""52.36694717"", ""40.47439957"", ""33.09302139"", ""32.17112732"", ""32.42801666"", ""27.48444748"", ""32.86959839"", ""24.66690826"", ""23.97952652"", ""22.49046326"", ""21.42539024"", ""22.62462234"", ""20.93907356"", ""21.00896454"", ""19.68196487"", ""19.48715782"", ""19.26402092""]",2,TrendVAE,VAE,DB4VAE,trend_wavelet,16
baseline_r2,TrendVAE+DB4V3VAE_ld32,trend_wavelet,"['TrendVAE', 'DB4WaveletV3VAE']",Yearly,1,6,30,6,1,True,0,42,20.793550,5.151973,1249.510376,5456333.000000,1.284410,1.238767,4.722499,859623,15.75,25,False,False,ReLU,MAX_EPOCHS,20.79010582,21.10497284,32.37865448,23,1.015145,False,"[""190.34599304"", ""187.14361572"", ""183.38684082"", ""178.98001099"", ""171.61421204"", ""157.93432617"", ""124.20107269"", ""90.07072449"", ""48.05918503"", ""35.61501694"", ""39.40761566"", ""32.10096359"", ""35.15993500"", ""34.39533615"", ""31.53446007"", ""29.82644653"", ""29.43762589"", ""28.89649391"", ""38.56405640"", ""25.33405685"", ""25.66629028"", ""21.67321968"", ""21.40232849"", ""20.79010582"", ""21.10497284""]",2,TrendVAE,VAE,DB4VAE,trend_wavelet,32
