experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,t_width,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve,search_round,basis_dim,basis_offset,trend_thetas_dim_cfg,wavelet_family,bd_label,latent_dim_cfg,meta_predicted_best,meta_convergence_score
wavelet_v3ae_search_r1,Coif1_eq_fcast_ttd5_ld8,wavelet_v3ae_search,"['TrendAE', 'Coif1WaveletV3AE']",Yearly,1,6,30,10,1,True,1,43,15.466865,3.536733,918.529419,3499632.250000,0.918208,0.834182,2.300584,952425,256,9.09,10,False,False,ReLU,MAX_EPOCHS,16.31568336,16.31568336,12.86541176,9,1.000000,False,"[""80.72093964"", ""30.28816032"", ""32.81581879"", ""26.45805740"", ""24.21607399"", ""22.21150589"", ""20.71812057"", ""17.83340073"", ""17.37753868"", ""16.31568336""]",1,6,0,5,Coif1WaveletV3AE,eq_fcast,8,,
wavelet_v3ae_search_r1,Coif1_eq_fcast_ttd5_ld8,wavelet_v3ae_search,"['TrendAE', 'Coif1WaveletV3AE']",Yearly,1,6,30,10,1,True,2,44,16.452255,3.947067,1003.968262,3824562.250000,0.999985,0.914127,2.558500,952425,256,9.05,10,False,False,ReLU,MAX_EPOCHS,17.08919907,17.08919907,12.60970497,9,1.000000,False,"[""73.50950623"", ""32.88552475"", ""44.33878326"", ""32.06034851"", ""26.16317940"", ""22.98731613"", ""23.69109726"", ""19.66822243"", ""19.60577202"", ""17.08919907""]",1,6,0,5,Coif1WaveletV3AE,eq_fcast,8,,
wavelet_v3ae_search_r1,Coif1_lt_fcast_ttd3_ld2,wavelet_v3ae_search,"['TrendAE', 'Coif1WaveletV3AE']",Yearly,1,6,30,10,1,True,0,42,17.701323,4.311762,1026.713135,3827212.750000,1.084086,1.069604,3.604999,916515,256,8.99,10,False,False,ReLU,MAX_EPOCHS,17.45370483,17.45370483,13.25899315,9,1.000000,False,"[""67.34183502"", ""37.25951767"", ""38.66078186"", ""26.34105492"", ""23.88822746"", ""22.26998901"", ""21.50111771"", ""19.64367676"", ""18.39923668"", ""17.45370483""]",1,4,0,3,Coif1WaveletV3AE,lt_fcast,2,,
wavelet_v3ae_search_r1,Coif1_lt_fcast_ttd3_ld2,wavelet_v3ae_search,"['TrendAE', 'Coif1WaveletV3AE']",Yearly,1,6,30,10,1,True,1,43,17.236456,4.248796,1015.996887,3804933.000000,1.061941,1.047881,3.483403,916515,256,9.02,10,False,False,ReLU,MAX_EPOCHS,17.44784927,17.44784927,13.22087193,9,1.000000,False,"[""79.71623230"", ""44.34537506"", ""33.08386993"", ""30.62293816"", ""26.61782837"", ""23.21179581"", ""21.73213768"", ""20.20854568"", ""18.35498810"", ""17.44784927""]",1,4,0,3,Coif1WaveletV3AE,lt_fcast,2,,
wavelet_v3ae_search_r1,Coif1_lt_fcast_ttd3_ld2,wavelet_v3ae_search,"['TrendAE', 'Coif1WaveletV3AE']",Yearly,1,6,30,10,1,True,2,44,20.160271,5.237600,1184.729858,4739155.000000,1.275807,1.351801,6.172467,916515,256,8.91,10,False,False,ReLU,MAX_EPOCHS,20.29940224,20.29940224,15.03379631,9,1.000000,False,"[""86.00724030"", ""36.16664886"", ""52.16931534"", ""43.35929489"", ""30.74480247"", ""27.48147011"", ""25.96117210"", ""22.66931152"", ""21.56732750"", ""20.29940224""]",1,4,0,3,Coif1WaveletV3AE,lt_fcast,2,,
wavelet_v3ae_search_r1,Coif1_lt_fcast_ttd3_ld5,wavelet_v3ae_search,"['TrendAE', 'Coif1WaveletV3AE']",Yearly,1,6,30,10,1,True,0,42,15.763219,3.615085,928.247742,3519401.000000,0.937134,0.869712,2.546213,928065,256,8.91,10,False,False,ReLU,MAX_EPOCHS,16.75161362,16.75161362,12.45669937,9,1.000000,False,"[""89.66696167"", ""37.51404953"", ""41.44812775"", ""27.37178612"", ""25.92896461"", ""22.26619720"", ""20.51436615"", ""18.88527489"", ""17.52406502"", ""16.75161362""]",1,4,0,3,Coif1WaveletV3AE,lt_fcast,5,,
wavelet_v3ae_search_r1,Coif1_lt_fcast_ttd3_ld5,wavelet_v3ae_search,"['TrendAE', 'Coif1WaveletV3AE']",Yearly,1,6,30,10,1,True,1,43,16.193172,3.660227,941.938293,3559828.000000,0.955968,0.879623,2.497751,928065,256,9.11,10,False,False,ReLU,MAX_EPOCHS,17.26965332,17.26965332,12.91865253,9,1.000000,False,"[""129.73336792"", ""56.01144409"", ""37.12269211"", ""35.32284164"", ""24.32434845"", ""23.09621811"", ""20.21158791"", ""18.49935150"", ""17.59354782"", ""17.26965332""]",1,4,0,3,Coif1WaveletV3AE,lt_fcast,5,,
wavelet_v3ae_search_r1,Coif1_lt_fcast_ttd3_ld5,wavelet_v3ae_search,"['TrendAE', 'Coif1WaveletV3AE']",Yearly,1,6,30,10,1,True,2,44,15.899027,3.711534,937.240601,3517272.500000,0.953424,0.882137,2.515425,928065,256,8.90,10,False,False,ReLU,MAX_EPOCHS,16.14716339,16.14716339,12.71500397,9,1.000000,False,"[""68.22753906"", ""34.86381531"", ""38.96018600"", ""27.36370468"", ""23.81945038"", ""22.10423851"", ""20.05895615"", ""17.73848534"", ""16.89333344"", ""16.14716339""]",1,4,0,3,Coif1WaveletV3AE,lt_fcast,5,,
wavelet_v3ae_search_r1,Coif1_lt_fcast_ttd3_ld8,wavelet_v3ae_search,"['TrendAE', 'Coif1WaveletV3AE']",Yearly,1,6,30,10,1,True,0,42,17.577801,4.368890,1023.844849,3783892.250000,1.087495,1.097205,3.866032,939615,256,8.84,10,False,False,ReLU,MAX_EPOCHS,18.03266144,18.03266144,12.74067593,9,1.000000,False,"[""74.69779205"", ""35.78712082"", ""39.90424728"", ""26.75789642"", ""25.93201828"", ""23.09247780"", ""21.58105659"", ""20.12677002"", ""19.48088646"", ""18.03266144""]",1,4,0,3,Coif1WaveletV3AE,lt_fcast,8,,
wavelet_v3ae_search_r1,Coif1_lt_fcast_ttd3_ld8,wavelet_v3ae_search,"['TrendAE', 'Coif1WaveletV3AE']",Yearly,1,6,30,10,1,True,1,43,17.247244,4.210562,1023.462708,3804879.750000,1.057461,1.074698,4.134815,939615,256,9.13,10,False,False,ReLU,MAX_EPOCHS,16.60391617,16.60391617,12.85224819,9,1.000000,False,"[""65.52632904"", ""35.77248001"", ""33.00863647"", ""25.12254524"", ""23.08589363"", ""21.41308403"", ""20.31695557"", ""18.60706520"", ""17.72269821"", ""16.60391617""]",1,4,0,3,Coif1WaveletV3AE,lt_fcast,8,,
wavelet_v3ae_search_r1,Coif1_lt_fcast_ttd3_ld8,wavelet_v3ae_search,"['TrendAE', 'Coif1WaveletV3AE']",Yearly,1,6,30,10,1,True,2,44,16.047047,3.723361,943.880371,3588103.750000,0.959441,0.903526,2.674074,939615,256,9.03,10,False,False,ReLU,MAX_EPOCHS,17.18317032,17.18317032,12.33760071,9,1.000000,False,"[""76.18028259"", ""39.98217773"", ""40.49594879"", ""29.32361221"", ""25.27497482"", ""23.81247902"", ""21.08832550"", ""19.37596512"", ""18.06224060"", ""17.18317032""]",1,4,0,3,Coif1WaveletV3AE,lt_fcast,8,,
wavelet_v3ae_search_r1,Coif1_lt_fcast_ttd5_ld2,wavelet_v3ae_search,"['TrendAE', 'Coif1WaveletV3AE']",Yearly,1,6,30,10,1,True,0,42,17.067352,4.119139,998.576111,3783190.000000,1.040454,1.017109,3.273373,919085,256,8.95,10,False,False,ReLU,MAX_EPOCHS,17.28873253,17.28873253,13.23207760,9,1.000000,False,"[""69.63479614"", ""34.39826584"", ""33.97888947"", ""28.31575012"", ""24.41981316"", ""21.16812325"", ""19.04987526"", ""18.86613464"", ""18.35437202"", ""17.28873253""]",1,4,0,5,Coif1WaveletV3AE,lt_fcast,2,,
wavelet_v3ae_search_r1,Coif1_lt_fcast_ttd5_ld2,wavelet_v3ae_search,"['TrendAE', 'Coif1WaveletV3AE']",Yearly,1,6,30,10,1,True,1,43,17.004450,3.930344,1006.585022,3901377.000000,1.014776,0.942015,2.898855,919085,256,8.76,10,False,False,ReLU,MAX_EPOCHS,18.57450104,18.57450104,14.03262138,9,1.000000,False,"[""58.12817001"", ""35.25811005"", ""37.59965515"", ""26.12619781"", ""24.42492867"", ""22.91411209"", ""24.35644341"", ""20.15034485"", ""20.33446884"", ""18.57450104""]",1,4,0,5,Coif1WaveletV3AE,lt_fcast,2,,
wavelet_v3ae_search_r1,Coif1_lt_fcast_ttd5_ld2,wavelet_v3ae_search,"['TrendAE', 'Coif1WaveletV3AE']",Yearly,1,6,30,10,1,True,2,44,22.665892,6.269739,1376.325073,5783121.000000,1.482331,1.611763,8.414455,919085,256,8.95,10,False,False,ReLU,MAX_EPOCHS,23.21534157,23.45467186,18.23213005,8,1.010309,False,"[""90.12210083"", ""41.37263107"", ""48.20343018"", ""48.34155273"", ""33.66851425"", ""27.80227089"", ""28.60256195"", ""25.28972244"", ""23.21534157"", ""23.45467186""]",1,4,0,5,Coif1WaveletV3AE,lt_fcast,2,,
wavelet_v3ae_search_r1,Coif1_lt_fcast_ttd5_ld5,wavelet_v3ae_search,"['TrendAE', 'Coif1WaveletV3AE']",Yearly,1,6,30,10,1,True,0,42,17.633797,4.194790,1038.399536,3976643.000000,1.067303,0.951719,2.773528,930635,256,9.09,10,False,False,ReLU,MAX_EPOCHS,19.95638084,19.95638084,15.26045609,9,1.000000,False,"[""105.07941437"", ""45.42988586"", ""39.04717636"", ""30.53480148"", ""24.53651047"", ""22.32729149"", ""22.80925751"", ""20.16662025"", ""19.99466324"", ""19.95638084""]",1,4,0,5,Coif1WaveletV3AE,lt_fcast,5,,
wavelet_v3ae_search_r1,Coif1_lt_fcast_ttd5_ld5,wavelet_v3ae_search,"['TrendAE', 'Coif1WaveletV3AE']",Yearly,1,6,30,10,1,True,1,43,18.273462,4.569190,1061.379761,3997877.500000,1.133981,1.134891,4.161108,930635,256,9.04,10,False,False,ReLU,MAX_EPOCHS,19.16769981,19.16769981,15.38856506,9,1.000000,False,"[""114.68376160"", ""50.06623840"", ""37.69691849"", ""28.94965553"", ""24.49814224"", ""25.68918419"", ""21.99808884"", ""21.37338448"", ""20.44027519"", ""19.16769981""]",1,4,0,5,Coif1WaveletV3AE,lt_fcast,5,,
wavelet_v3ae_search_r1,Coif1_lt_fcast_ttd5_ld5,wavelet_v3ae_search,"['TrendAE', 'Coif1WaveletV3AE']",Yearly,1,6,30,10,1,True,2,44,17.204063,4.171296,1006.117432,3752636.500000,1.051199,1.025015,3.279078,930635,256,9.18,10,False,False,ReLU,MAX_EPOCHS,17.67893982,17.67893982,13.19437790,9,1.000000,False,"[""75.66329956"", ""34.95117569"", ""44.44861603"", ""30.10856056"", ""25.09118843"", ""22.48213005"", ""21.01337814"", ""19.92793274"", ""18.71749687"", ""17.67893982""]",1,4,0,5,Coif1WaveletV3AE,lt_fcast,5,,
wavelet_v3ae_search_r1,Coif1_lt_fcast_ttd5_ld8,wavelet_v3ae_search,"['TrendAE', 'Coif1WaveletV3AE']",Yearly,1,6,30,10,1,True,0,42,16.729013,4.074235,989.687744,3701093.000000,1.024452,0.976756,2.974719,942185,256,9.06,10,False,False,ReLU,MAX_EPOCHS,17.17293167,17.17293167,12.84009552,9,1.000000,False,"[""67.38002014"", ""36.08700180"", ""38.27580643"", ""25.95197487"", ""23.76223946"", ""22.38733864"", ""20.37831306"", ""19.03253174"", ""18.00412750"", ""17.17293167""]",1,4,0,5,Coif1WaveletV3AE,lt_fcast,8,,
wavelet_v3ae_search_r1,Coif1_lt_fcast_ttd5_ld8,wavelet_v3ae_search,"['TrendAE', 'Coif1WaveletV3AE']",Yearly,1,6,30,10,1,True,1,43,18.398046,4.621583,1095.673218,4129269.500000,1.144384,1.177938,4.475012,942185,256,9.11,10,False,False,ReLU,MAX_EPOCHS,18.10628319,18.10628319,13.15146637,9,1.000000,False,"[""75.30261230"", ""37.63128281"", ""39.70412064"", ""29.08530617"", ""25.19335365"", ""24.86711502"", ""22.63928413"", ""21.53956985"", ""19.71799278"", ""18.10628319""]",1,4,0,5,Coif1WaveletV3AE,lt_fcast,8,,
wavelet_v3ae_search_r1,Coif1_lt_fcast_ttd5_ld8,wavelet_v3ae_search,"['TrendAE', 'Coif1WaveletV3AE']",Yearly,1,6,30,10,1,True,2,44,18.812584,4.775118,1100.059326,4163918.500000,1.176385,1.209945,4.608717,942185,256,9.26,10,False,False,ReLU,MAX_EPOCHS,19.19130898,19.19130898,14.08139610,9,1.000000,False,"[""87.05001831"", ""40.76702881"", ""46.12259293"", ""41.24508667"", ""26.46887207"", ""24.55895615"", ""22.41547394"", ""22.03228378"", ""20.23102570"", ""19.19130898""]",1,4,0,5,Coif1WaveletV3AE,lt_fcast,8,,
wavelet_v3ae_search_r1,Coif1_eq_bcast_ttd3_ld2,wavelet_v3ae_search,"['TrendAE', 'Coif1WaveletV3AE']",Yearly,1,6,30,10,1,True,0,42,16.736845,3.925953,975.076172,3650418.000000,1.006036,0.940596,2.688235,988195,256,9.10,10,False,False,ReLU,MAX_EPOCHS,16.86871529,16.86871529,13.44713593,9,1.000000,False,"[""94.70733643"", ""31.00948906"", ""36.61421585"", ""25.75255966"", ""24.79315567"", ""23.69839478"", ""21.51194191"", ""19.88061142"", ""18.38300323"", ""16.86871529""]",1,30,0,3,Coif1WaveletV3AE,eq_bcast,2,,
wavelet_v3ae_search_r1,Coif1_eq_bcast_ttd3_ld2,wavelet_v3ae_search,"['TrendAE', 'Coif1WaveletV3AE']",Yearly,1,6,30,10,1,True,1,43,15.592768,3.598393,925.531677,3481323.500000,0.929818,0.841044,2.278749,988195,256,8.95,10,False,False,ReLU,MAX_EPOCHS,16.37028313,16.37028313,12.90239429,9,1.000000,False,"[""79.98100281"", ""34.45491028"", ""27.49234200"", ""29.25107574"", ""24.13208199"", ""21.44252396"", ""19.40436745"", ""17.24623299"", ""16.96298790"", ""16.37028313""]",1,30,0,3,Coif1WaveletV3AE,eq_bcast,2,,
wavelet_v3ae_search_r1,Coif1_eq_bcast_ttd3_ld2,wavelet_v3ae_search,"['TrendAE', 'Coif1WaveletV3AE']",Yearly,1,6,30,10,1,True,2,44,16.387043,3.935846,979.980530,3702684.250000,0.996578,0.929254,2.706070,988195,256,9.13,10,False,False,ReLU,MAX_EPOCHS,16.24348450,16.24348450,12.18369389,9,1.000000,False,"[""69.63775635"", ""31.25029564"", ""54.75971222"", ""28.98938942"", ""25.55543709"", ""25.68593407"", ""21.25460815"", ""19.36815643"", ""17.39405632"", ""16.24348450""]",1,30,0,3,Coif1WaveletV3AE,eq_bcast,2,,
wavelet_v3ae_search_r1,Coif1_eq_bcast_ttd3_ld5,wavelet_v3ae_search,"['TrendAE', 'Coif1WaveletV3AE']",Yearly,1,6,30,10,1,True,0,42,15.580615,3.585120,922.833069,3488955.250000,0.927777,0.842691,2.303709,999745,256,9.04,10,False,False,ReLU,MAX_EPOCHS,16.06199837,16.06199837,12.61971855,9,1.000000,False,"[""68.98976898"", ""33.58871078"", ""30.73800850"", ""24.76471138"", ""25.74074173"", ""21.21462250"", ""19.27301025"", ""18.59782028"", ""16.58772659"", ""16.06199837""]",1,30,0,3,Coif1WaveletV3AE,eq_bcast,5,,
wavelet_v3ae_search_r1,Coif1_eq_bcast_ttd3_ld5,wavelet_v3ae_search,"['TrendAE', 'Coif1WaveletV3AE']",Yearly,1,6,30,10,1,True,1,43,15.138242,3.469346,905.281189,3426300.500000,0.899675,0.801187,2.144692,999745,256,9.00,10,False,False,ReLU,MAX_EPOCHS,15.99312878,15.99312878,11.79772568,9,1.000000,False,"[""63.20954514"", ""33.16606522"", ""29.20532608"", ""25.60114861"", ""22.25235176"", ""19.62353134"", ""18.75935555"", ""18.07742310"", ""16.24594116"", ""15.99312878""]",1,30,0,3,Coif1WaveletV3AE,eq_bcast,5,,
wavelet_v3ae_search_r1,Coif1_eq_bcast_ttd3_ld5,wavelet_v3ae_search,"['TrendAE', 'Coif1WaveletV3AE']",Yearly,1,6,30,10,1,True,2,44,17.779936,4.577146,1101.168823,4123489.500000,1.119882,0.997258,2.620883,999745,256,9.11,10,False,False,ReLU,MAX_EPOCHS,17.04983902,17.04983902,12.74851608,9,1.000000,False,"[""58.89661026"", ""33.51452255"", ""30.14365005"", ""24.87299538"", ""23.04965401"", ""20.52606010"", ""18.48236084"", ""17.39234543"", ""17.28948021"", ""17.04983902""]",1,30,0,3,Coif1WaveletV3AE,eq_bcast,5,,
wavelet_v3ae_search_r1,Coif1_eq_bcast_ttd3_ld8,wavelet_v3ae_search,"['TrendAE', 'Coif1WaveletV3AE']",Yearly,1,6,30,10,1,True,0,42,15.651484,3.735690,960.280151,3674550.000000,0.948889,0.850160,2.261052,1011295,256,9.09,10,False,False,ReLU,MAX_EPOCHS,15.93276405,15.93276405,12.33137798,9,1.000000,False,"[""71.66825104"", ""30.39120102"", ""33.99884796"", ""24.98440552"", ""25.01462173"", ""20.80671692"", ""18.43096542"", ""16.88611031"", ""16.43832397"", ""15.93276405""]",1,30,0,3,Coif1WaveletV3AE,eq_bcast,8,,
wavelet_v3ae_search_r1,Coif1_eq_bcast_ttd3_ld8,wavelet_v3ae_search,"['TrendAE', 'Coif1WaveletV3AE']",Yearly,1,6,30,10,1,True,1,43,14.757508,3.396161,885.506897,3336946.000000,0.878819,0.787897,2.104936,1011295,256,9.12,10,False,False,ReLU,MAX_EPOCHS,15.53381824,15.53381824,11.57371044,9,1.000000,False,"[""61.08534622"", ""27.70218468"", ""29.88335419"", ""24.14343262"", ""22.05276871"", ""19.14141464"", ""17.14943886"", ""17.10983086"", ""15.62577343"", ""15.53381824""]",1,30,0,3,Coif1WaveletV3AE,eq_bcast,8,,
wavelet_v3ae_search_r1,Coif1_eq_bcast_ttd3_ld8,wavelet_v3ae_search,"['TrendAE', 'Coif1WaveletV3AE']",Yearly,1,6,30,10,1,True,2,44,16.118654,3.833920,983.047974,3735721.250000,0.975542,0.854120,2.224940,1011295,256,9.10,10,False,False,ReLU,MAX_EPOCHS,15.86848640,17.21629524,11.88525867,8,1.084936,False,"[""71.85103607"", ""29.51259422"", ""34.69661713"", ""25.45219612"", ""23.66277504"", ""20.31126785"", ""17.99971390"", ""17.89166832"", ""15.86848640"", ""17.21629524""]",1,30,0,3,Coif1WaveletV3AE,eq_bcast,8,,
wavelet_v3ae_search_r1,Coif1_eq_bcast_ttd5_ld2,wavelet_v3ae_search,"['TrendAE', 'Coif1WaveletV3AE']",Yearly,1,6,30,10,1,True,0,42,16.552101,3.921299,989.001038,3753447.250000,0.999798,0.935778,2.771443,990765,256,9.10,10,False,False,ReLU,MAX_EPOCHS,17.19529152,17.19529152,12.88138294,9,1.000000,False,"[""64.95610809"", ""27.77174759"", ""34.88246536"", ""23.68333626"", ""24.95872879"", ""23.09933090"", ""22.63888359"", ""20.48357391"", ""17.86882019"", ""17.19529152""]",1,30,0,5,Coif1WaveletV3AE,eq_bcast,2,,
wavelet_v3ae_search_r1,Coif1_eq_bcast_ttd5_ld2,wavelet_v3ae_search,"['TrendAE', 'Coif1WaveletV3AE']",Yearly,1,6,30,10,1,True,1,43,16.390362,3.885923,975.928101,3626868.250000,0.990398,0.901330,2.443956,990765,256,9.08,10,False,False,ReLU,MAX_EPOCHS,16.40845680,16.49775887,12.06182289,8,1.005442,False,"[""43.32572556"", ""27.88304329"", ""25.84726715"", ""22.14700890"", ""19.25399399"", ""17.93776321"", ""17.42625999"", ""16.81975937"", ""16.40845680"", ""16.49775887""]",1,30,0,5,Coif1WaveletV3AE,eq_bcast,2,,
wavelet_v3ae_search_r1,Coif1_eq_bcast_ttd5_ld2,wavelet_v3ae_search,"['TrendAE', 'Coif1WaveletV3AE']",Yearly,1,6,30,10,1,True,2,44,17.729074,4.406586,1039.790527,3869085.500000,1.096866,1.086602,3.502851,990765,256,9.31,10,False,False,ReLU,MAX_EPOCHS,18.00407982,18.00407982,13.61837578,9,1.000000,False,"[""74.43738556"", ""32.95668793"", ""55.02479172"", ""34.82454681"", ""24.28499222"", ""27.71972084"", ""21.84869766"", ""20.99528694"", ""19.70176315"", ""18.00407982""]",1,30,0,5,Coif1WaveletV3AE,eq_bcast,2,,
wavelet_v3ae_search_r1,Coif1_eq_bcast_ttd5_ld5,wavelet_v3ae_search,"['TrendAE', 'Coif1WaveletV3AE']",Yearly,1,6,30,10,1,True,0,42,15.020625,3.476092,905.451233,3471616.250000,0.896926,0.823246,2.305434,1002315,256,8.95,10,False,False,ReLU,MAX_EPOCHS,16.71092415,16.71092415,12.06097126,9,1.000000,False,"[""71.48507690"", ""34.16948318"", ""35.00096512"", ""27.10124779"", ""23.91975212"", ""21.22425652"", ""19.11473656"", ""20.32992172"", ""18.12353706"", ""16.71092415""]",1,30,0,5,Coif1WaveletV3AE,eq_bcast,5,,
wavelet_v3ae_search_r1,Coif1_eq_bcast_ttd5_ld5,wavelet_v3ae_search,"['TrendAE', 'Coif1WaveletV3AE']",Yearly,1,6,30,10,1,True,1,43,15.011237,3.423136,898.367310,3429701.250000,0.889975,0.792040,2.151206,1002315,256,9.05,10,False,False,ReLU,MAX_EPOCHS,15.90800095,15.90800095,11.95091343,9,1.000000,False,"[""59.01447678"", ""26.35093689"", ""28.68271255"", ""23.57487679"", ""21.93311501"", ""21.14264488"", ""17.99642372"", ""17.03039551"", ""16.11450768"", ""15.90800095""]",1,30,0,5,Coif1WaveletV3AE,eq_bcast,5,,
wavelet_v3ae_search_r1,Coif1_eq_bcast_ttd5_ld5,wavelet_v3ae_search,"['TrendAE', 'Coif1WaveletV3AE']",Yearly,1,6,30,10,1,True,2,44,15.914490,3.752849,939.282104,3539436.750000,0.959095,0.905790,2.629680,1002315,256,8.96,10,False,False,ReLU,MAX_EPOCHS,16.51107407,16.51107407,12.67076397,9,1.000000,False,"[""79.25223541"", ""27.03807640"", ""35.45973587"", ""24.94814873"", ""25.07948875"", ""21.52168655"", ""22.51636314"", ""19.99569321"", ""17.87140083"", ""16.51107407""]",1,30,0,5,Coif1WaveletV3AE,eq_bcast,5,,
wavelet_v3ae_search_r1,Coif1_eq_bcast_ttd5_ld8,wavelet_v3ae_search,"['TrendAE', 'Coif1WaveletV3AE']",Yearly,1,6,30,10,1,True,0,42,17.769796,4.312384,1036.242798,3907349.250000,1.086260,1.073176,3.620618,1013865,256,8.89,10,False,False,ReLU,MAX_EPOCHS,18.74360847,21.47759056,15.34006310,8,1.145862,False,"[""82.05864716"", ""32.41655350"", ""42.09249878"", ""26.71407127"", ""25.54970741"", ""24.39949417"", ""21.74105263"", ""20.24445915"", ""18.74360847"", ""21.47759056""]",1,30,0,5,Coif1WaveletV3AE,eq_bcast,8,,
wavelet_v3ae_search_r1,Coif1_eq_bcast_ttd5_ld8,wavelet_v3ae_search,"['TrendAE', 'Coif1WaveletV3AE']",Yearly,1,6,30,10,1,True,1,43,17.492491,4.480909,1089.958130,4145997.750000,1.098979,0.998653,2.750363,1013865,256,9.07,10,False,False,ReLU,MAX_EPOCHS,17.26968956,17.26968956,12.65732765,9,1.000000,False,"[""76.86914062"", ""29.19736862"", ""32.47896576"", ""25.06545830"", ""24.29358482"", ""21.28192329"", ""18.84641075"", ""17.69232941"", ""17.62461853"", ""17.26968956""]",1,30,0,5,Coif1WaveletV3AE,eq_bcast,8,,
wavelet_v3ae_search_r1,Coif1_eq_bcast_ttd5_ld8,wavelet_v3ae_search,"['TrendAE', 'Coif1WaveletV3AE']",Yearly,1,6,30,10,1,True,2,44,18.906063,4.990287,1108.357056,3999400.000000,1.206317,1.187522,3.964028,1013865,256,9.42,10,False,False,ReLU,MAX_EPOCHS,18.52635956,18.52635956,16.05264664,9,1.000000,False,"[""73.27501678"", ""28.41324234"", ""34.63370514"", ""27.21186066"", ""26.19055748"", ""21.81252861"", ""26.30848885"", ""19.70513725"", ""20.29166794"", ""18.52635956""]",1,30,0,5,Coif1WaveletV3AE,eq_bcast,8,,
wavelet_v3ae_search_r1,Coif1_lt_bcast_ttd3_ld2,wavelet_v3ae_search,"['TrendAE', 'Coif1WaveletV3AE']",Yearly,1,6,30,10,1,True,0,42,17.068956,3.933368,1001.891113,3859620.000000,1.017130,0.951050,2.832171,949795,256,8.95,10,False,False,ReLU,MAX_EPOCHS,18.08954048,18.50609779,14.00087643,7,1.023028,False,"[""84.36811829"", ""30.07949257"", ""33.40141296"", ""25.65855408"", ""22.82473373"", ""21.19798279"", ""21.06368637"", ""18.08954048"", ""18.61388969"", ""18.50609779""]",1,15,0,3,Coif1WaveletV3AE,lt_bcast,2,,
wavelet_v3ae_search_r1,Coif1_lt_bcast_ttd3_ld2,wavelet_v3ae_search,"['TrendAE', 'Coif1WaveletV3AE']",Yearly,1,6,30,10,1,True,1,43,15.136040,3.412414,898.054260,3398270.000000,0.892445,0.795719,2.093261,949795,256,9.14,10,False,False,ReLU,MAX_EPOCHS,15.47544861,15.47544861,11.82484150,9,1.000000,False,"[""55.69205475"", ""28.54434776"", ""27.97659874"", ""23.20512009"", ""21.60135841"", ""20.47564316"", ""17.53957748"", ""17.15235710"", ""16.31811333"", ""15.47544861""]",1,15,0,3,Coif1WaveletV3AE,lt_bcast,2,,
wavelet_v3ae_search_r1,Coif1_lt_bcast_ttd3_ld2,wavelet_v3ae_search,"['TrendAE', 'Coif1WaveletV3AE']",Yearly,1,6,30,10,1,True,2,44,18.369349,4.465503,1080.661987,4231201.500000,1.123869,1.071700,3.622303,949795,256,8.88,10,False,False,ReLU,MAX_EPOCHS,20.11680031,21.29734612,15.49957561,8,1.058685,False,"[""65.19799042"", ""29.87238121"", ""31.38640976"", ""24.22476959"", ""29.20530510"", ""21.02370834"", ""25.19573593"", ""20.35798454"", ""20.11680031"", ""21.29734612""]",1,15,0,3,Coif1WaveletV3AE,lt_bcast,2,,
wavelet_v3ae_search_r1,Coif1_lt_bcast_ttd3_ld5,wavelet_v3ae_search,"['TrendAE', 'Coif1WaveletV3AE']",Yearly,1,6,30,10,1,True,0,42,18.159271,4.580239,1104.699707,4003628.000000,1.131877,1.032717,2.815644,961345,256,8.92,10,False,False,ReLU,MAX_EPOCHS,17.41166687,17.41166687,13.08247757,9,1.000000,False,"[""75.59521484"", ""30.60300636"", ""31.95860672"", ""25.14799118"", ""22.63783646"", ""22.08107948"", ""21.06506920"", ""17.86421013"", ""17.69907188"", ""17.41166687""]",1,15,0,3,Coif1WaveletV3AE,lt_bcast,5,,
wavelet_v3ae_search_r1,Coif1_lt_bcast_ttd3_ld5,wavelet_v3ae_search,"['TrendAE', 'Coif1WaveletV3AE']",Yearly,1,6,30,10,1,True,1,43,15.491244,3.533698,930.535095,3519674.500000,0.918572,0.804102,2.080401,961345,256,8.91,10,False,False,ReLU,MAX_EPOCHS,15.71340656,15.71340656,12.25243282,9,1.000000,False,"[""75.62968445"", ""28.94549370"", ""35.31130981"", ""25.80750275"", ""24.01639938"", ""20.84279633"", ""18.08925056"", ""17.25959778"", ""16.43084335"", ""15.71340656""]",1,15,0,3,Coif1WaveletV3AE,lt_bcast,5,,
