experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,t_width,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve,search_round,block_type,backbone_family,wavelet_family,category_label,latent_dim
activeG_fcast_r2,TrendVAE2+SeasonalityVAE2+GenericVAE2_ld32,trend_seasonality_generic,"['TrendVAE2', 'SeasonalityVAE2', 'GenericVAE2']",Weather-96,144,96,192,6,1,True,2,44,65.352936,1.111482,15.504528,2024.685547,nan,0.390762,0.309352,6812550,256,130.83,25,forecast,False,ReLU,MAX_EPOCHS,44.96841431,44.98149490,53.69007874,21,1.000291,False,"[""78.92830658"", ""54.90119553"", ""55.32043457"", ""50.53545761"", ""49.86651611"", ""49.43473816"", ""48.12894058"", ""46.68506241"", ""47.83622360"", ""47.76789093"", ""46.02854538"", ""45.09694672"", ""46.45187759"", ""47.21274567"", ""46.27842331"", ""46.05431366"", ""46.68604279"", ""46.45614243"", ""45.81431961"", ""46.18004990"", ""45.90039825"", ""44.96841431"", ""45.18326950"", ""45.14015579"", ""44.98149490""]",2,TrendVAE2,VAE2,SeasonalityVAE2,trend_seasonality_generic,32
activeG_fcast_r2,TrendVAE+SeasonalityVAE+GenericVAE_ld16,trend_seasonality_generic,"['TrendVAE', 'SeasonalityVAE', 'GenericVAE']",Weather-96,144,96,192,6,1,True,0,42,66.924873,1.192849,24.787607,4817.365234,nan,0.437374,0.403400,8873414,256,133.24,25,forecast,False,ReLU,MAX_EPOCHS,46.28793335,46.28793335,55.40850830,24,1.000000,False,"[""66.51288605"", ""73.77078247"", ""59.41347504"", ""56.53270340"", ""52.77873993"", ""53.29284668"", ""52.45431519"", ""50.15554428"", ""50.69855499"", ""51.82938385"", ""52.99432373"", ""50.36678314"", ""50.14383698"", ""50.24186325"", ""52.03801727"", ""50.65414429"", ""50.28050613"", ""47.90880966"", ""49.47450638"", ""47.61470032"", ""47.33553696"", ""46.90679932"", ""46.53252029"", ""46.45383072"", ""46.28793335""]",2,TrendVAE,VAE1,SeasonalityVAE,trend_seasonality_generic,16
activeG_fcast_r2,TrendVAE+SeasonalityVAE+GenericVAE_ld16,trend_seasonality_generic,"['TrendVAE', 'SeasonalityVAE', 'GenericVAE']",Weather-96,144,96,192,6,1,True,1,43,65.509048,1.028584,22.315996,3652.382080,nan,0.383689,0.271764,8873414,256,133.35,25,forecast,False,ReLU,MAX_EPOCHS,46.36983109,46.43088913,55.17203140,23,1.001317,False,"[""75.98014069"", ""79.71234131"", ""67.55033875"", ""64.57660675"", ""55.39669800"", ""53.27589035"", ""53.79164886"", ""50.23038864"", ""50.14632416"", ""49.67164612"", ""50.83509064"", ""52.50066376"", ""49.38340759"", ""51.21504593"", ""52.80408859"", ""49.65921783"", ""47.31462097"", ""47.46590042"", ""47.25872803"", ""47.34617615"", ""47.76170731"", ""46.96886063"", ""46.55184937"", ""46.36983109"", ""46.43088913""]",2,TrendVAE,VAE1,SeasonalityVAE,trend_seasonality_generic,16
activeG_fcast_r2,TrendVAE+SeasonalityVAE+GenericVAE_ld16,trend_seasonality_generic,"['TrendVAE', 'SeasonalityVAE', 'GenericVAE']",Weather-96,144,96,192,6,1,True,2,44,65.302528,0.951070,15.645138,2287.919189,nan,0.343812,0.225776,8873414,256,132.54,25,forecast,False,ReLU,MAX_EPOCHS,44.74070358,44.74070358,53.46815109,24,1.000000,False,"[""77.66548157"", ""83.18708038"", ""60.80515289"", ""53.63103485"", ""52.90944672"", ""51.51163483"", ""50.35587692"", ""50.63406754"", ""49.83394241"", ""48.93851471"", ""47.68872070"", ""48.49612045"", ""48.85078430"", ""48.37252426"", ""46.22432709"", ""48.24895096"", ""48.60786819"", ""46.55226898"", ""46.43513107"", ""46.47032166"", ""46.52990723"", ""44.74458694"", ""45.19960403"", ""44.82883835"", ""44.74070358""]",2,TrendVAE,VAE1,SeasonalityVAE,trend_seasonality_generic,16
activeG_fcast_r2,TrendAELG+SeasonalityAELG+GenericAELG_ld8,trend_seasonality_generic,"['TrendAELG', 'SeasonalityAELG', 'GenericAELG']",Weather-96,144,96,192,6,1,True,0,42,67.154350,1.020538,16.463497,2890.433838,nan,0.373118,0.264490,6586982,256,88.64,17,forecast,False,ReLU,EARLY_STOPPED,44.04780960,44.95417023,53.70936584,6,1.020577,False,"[""70.63642120"", ""49.40573120"", ""45.31599045"", ""45.18060684"", ""44.30107117"", ""44.17175674"", ""44.04780960"", ""44.26496887"", ""44.32041931"", ""45.42499161"", ""44.47423553"", ""44.89213181"", ""45.42242813"", ""44.77096176"", ""45.50930405"", ""45.54206467"", ""44.95417023""]",2,TrendAELG,AELG,SeasonalityAELG,trend_seasonality_generic,8
activeG_fcast_r2,TrendAELG+SeasonalityAELG+GenericAELG_ld8,trend_seasonality_generic,"['TrendAELG', 'SeasonalityAELG', 'GenericAELG']",Weather-96,144,96,192,6,1,True,1,43,66.421608,0.960373,14.636952,2521.086914,nan,0.342111,0.225513,6586982,256,131.92,25,forecast,False,ReLU,MAX_EPOCHS,43.93605423,44.14971161,53.44818115,21,1.004863,False,"[""64.25383759"", ""50.02998734"", ""46.91501999"", ""46.31858826"", ""45.70825195"", ""45.25591660"", ""45.08591843"", ""45.63855362"", ""46.64878082"", ""45.50759888"", ""45.10037231"", ""45.34571457"", ""45.89798737"", ""44.49085999"", ""44.90127182"", ""44.25792313"", ""44.65033340"", ""44.82169342"", ""44.52835464"", ""44.60818481"", ""44.72467041"", ""43.93605423"", ""44.30160904"", ""44.05586624"", ""44.14971161""]",2,TrendAELG,AELG,SeasonalityAELG,trend_seasonality_generic,8
activeG_fcast_r2,TrendAELG+SeasonalityAELG+GenericAELG_ld8,trend_seasonality_generic,"['TrendAELG', 'SeasonalityAELG', 'GenericAELG']",Weather-96,144,96,192,6,1,True,2,44,66.403030,1.062338,15.089955,2738.643799,nan,0.370541,0.280573,6586982,256,90.36,16,forecast,False,ReLU,EARLY_STOPPED,44.30222702,45.48239136,54.62291336,5,1.026639,False,"[""56.99431229"", ""49.84233856"", ""46.33264923"", ""45.27316284"", ""44.33732605"", ""44.30222702"", ""44.42765808"", ""44.80652618"", ""44.72475433"", ""44.91428757"", ""45.19603348"", ""45.92940140"", ""44.80508423"", ""46.78199768"", ""44.68616486"", ""45.48239136""]",2,TrendAELG,AELG,SeasonalityAELG,trend_seasonality_generic,8
activeG_fcast_r2,TrendAELG+SeasonalityAELG+GenericAELG_ld16,trend_seasonality_generic,"['TrendAELG', 'SeasonalityAELG', 'GenericAELG']",Weather-96,144,96,192,6,1,True,0,42,66.378479,0.923640,16.770531,2876.745605,nan,0.336885,0.206574,6632134,256,129.38,23,forecast,False,ReLU,EARLY_STOPPED,43.37024307,43.78737259,52.67448425,12,1.009618,False,"[""53.50308228"", ""47.65042877"", ""46.49478531"", ""44.12117767"", ""44.57665253"", ""43.85469818"", ""44.34540558"", ""43.96960449"", ""44.72744751"", ""44.32191086"", ""43.73695755"", ""44.11431122"", ""43.37024307"", ""45.03606415"", ""45.63804245"", ""44.83978271"", ""45.31796646"", ""43.95048141"", ""44.60618210"", ""43.49246597"", ""43.61077118"", ""43.80533981"", ""43.78737259""]",2,TrendAELG,AELG,SeasonalityAELG,trend_seasonality_generic,16
activeG_fcast_r2,TrendAELG+SeasonalityAELG+GenericAELG_ld16,trend_seasonality_generic,"['TrendAELG', 'SeasonalityAELG', 'GenericAELG']",Weather-96,144,96,192,6,1,True,1,43,64.060616,0.853552,13.156003,2138.637939,nan,0.307385,0.189699,6632134,256,134.89,25,forecast,False,ReLU,MAX_EPOCHS,43.88165283,43.88165283,52.48490524,24,1.000000,False,"[""50.51674271"", ""46.84131241"", ""45.68470001"", ""45.22412109"", ""45.45937347"", ""45.28326416"", ""44.92078400"", ""45.14899445"", ""45.23014069"", ""44.77878952"", ""44.59222794"", ""44.72405624"", ""44.95729446"", ""45.15757751"", ""44.98819733"", ""44.78459167"", ""44.41846466"", ""43.94226456"", ""43.99015427"", ""44.15650558"", ""43.91476059"", ""44.07362366"", ""44.49715805"", ""44.01996231"", ""43.88165283""]",2,TrendAELG,AELG,SeasonalityAELG,trend_seasonality_generic,16
activeG_fcast_r2,TrendAELG+SeasonalityAELG+GenericAELG_ld16,trend_seasonality_generic,"['TrendAELG', 'SeasonalityAELG', 'GenericAELG']",Weather-96,144,96,192,6,1,True,2,44,65.656738,1.071140,15.513487,2280.592773,nan,0.386783,0.375294,6632134,256,74.52,14,forecast,False,ReLU,EARLY_STOPPED,44.29003525,45.09955215,53.80602646,3,1.018278,False,"[""52.09345627"", ""47.54682541"", ""45.44188690"", ""44.29003525"", ""45.66410065"", ""44.84773254"", ""44.86710358"", ""45.15253830"", ""44.80900192"", ""44.86751556"", ""45.69235611"", ""44.84272766"", ""44.73041916"", ""45.09955215""]",2,TrendAELG,AELG,SeasonalityAELG,trend_seasonality_generic,16
activeG_fcast_r2,TrendAELG+SeasonalityAELG+GenericAELG_ld32,trend_seasonality_generic,"['TrendAELG', 'SeasonalityAELG', 'GenericAELG']",Weather-96,144,96,192,6,1,True,0,42,65.768074,1.017387,14.244902,2407.021973,nan,0.349294,0.266914,6722438,256,83.13,16,forecast,False,ReLU,EARLY_STOPPED,43.49573135,44.82093430,53.66690826,5,1.030467,False,"[""51.48894119"", ""45.47258759"", ""45.68528366"", ""44.02984238"", ""44.20869446"", ""43.49573135"", ""43.90959167"", ""45.05575180"", ""44.50263596"", ""44.13442230"", ""44.98200226"", ""45.04664612"", ""44.72001648"", ""45.26593018"", ""44.21263123"", ""44.82093430""]",2,TrendAELG,AELG,SeasonalityAELG,trend_seasonality_generic,32
activeG_fcast_r2,TrendAELG+SeasonalityAELG+GenericAELG_ld32,trend_seasonality_generic,"['TrendAELG', 'SeasonalityAELG', 'GenericAELG']",Weather-96,144,96,192,6,1,True,1,43,65.353455,0.969634,15.622725,2429.487305,nan,0.363728,0.271541,6722438,256,83.31,16,forecast,False,ReLU,EARLY_STOPPED,44.61214066,46.32770157,56.68078613,5,1.038455,False,"[""53.88982010"", ""49.72741318"", ""45.90754700"", ""45.06068420"", ""45.51922226"", ""44.61214066"", ""45.59968948"", ""45.89744949"", ""44.91230774"", ""45.35248947"", ""45.15445328"", ""45.27228165"", ""45.06608200"", ""44.92815018"", ""44.85655594"", ""46.32770157""]",2,TrendAELG,AELG,SeasonalityAELG,trend_seasonality_generic,32
activeG_fcast_r2,TrendAELG+SeasonalityAELG+GenericAELG_ld32,trend_seasonality_generic,"['TrendAELG', 'SeasonalityAELG', 'GenericAELG']",Weather-96,144,96,192,6,1,True,2,44,66.649040,1.257112,15.693095,2410.119385,nan,0.467781,0.503159,6722438,256,98.59,19,forecast,False,ReLU,EARLY_STOPPED,44.25745392,44.53781128,53.20359421,8,1.006335,False,"[""52.11969757"", ""46.91098785"", ""44.95840073"", ""45.10930634"", ""45.46218491"", ""44.27182770"", ""46.77788925"", ""46.27734756"", ""44.25745392"", ""45.21171188"", ""46.05216599"", ""45.04915619"", ""45.15285110"", ""44.57484818"", ""46.24615097"", ""44.79079056"", ""44.76354980"", ""45.23079300"", ""44.53781128""]",2,TrendAELG,AELG,SeasonalityAELG,trend_seasonality_generic,32
activeG_fcast_r2,GenericVAE2+SeasonalityVAE2+TrendVAE2_ld8,generic_seasonality_trend,"['GenericVAE2', 'SeasonalityVAE2', 'TrendVAE2']",Weather-96,144,96,192,6,1,True,0,42,65.056358,0.881632,14.280499,2128.426025,nan,0.318280,0.192719,6609510,256,131.24,25,forecast,False,ReLU,MAX_EPOCHS,44.80190277,44.80190277,54.08494568,24,1.000000,False,"[""96.92065430"", ""66.43520355"", ""56.35099030"", ""55.76036835"", ""54.82183838"", ""57.13631058"", ""52.06218338"", ""53.59899139"", ""51.48991776"", ""51.16516495"", ""47.95743179"", ""48.49105072"", ""47.75467682"", ""46.80000687"", ""45.59307480"", ""47.67380524"", ""44.81225967"", ""45.99382019"", ""45.15782166"", ""45.54841995"", ""45.33657837"", ""45.51535034"", ""44.91180801"", ""44.91777039"", ""44.80190277""]",2,TrendVAE2,VAE2,SeasonalityVAE2,generic_seasonality_trend,8
activeG_fcast_r2,GenericVAE2+SeasonalityVAE2+TrendVAE2_ld8,generic_seasonality_trend,"['GenericVAE2', 'SeasonalityVAE2', 'TrendVAE2']",Weather-96,144,96,192,6,1,True,1,43,65.632088,1.043170,21.773474,3554.863525,nan,0.373177,0.267566,6609510,256,131.45,25,forecast,False,ReLU,MAX_EPOCHS,44.79841232,44.79841232,54.06290817,24,1.000000,False,"[""82.61575317"", ""68.24520111"", ""61.65518951"", ""54.53550339"", ""60.15457916"", ""54.23188019"", ""49.55440521"", ""50.30755997"", ""49.16297531"", ""49.26980209"", ""48.31307602"", ""46.02619553"", ""47.25329971"", ""48.48410034"", ""46.89187622"", ""45.92977142"", ""48.29850006"", ""46.46970367"", ""45.67631912"", ""45.94537354"", ""45.43981934"", ""45.18085098"", ""45.06211090"", ""44.98048782"", ""44.79841232""]",2,TrendVAE2,VAE2,SeasonalityVAE2,generic_seasonality_trend,8
activeG_fcast_r2,GenericVAE2+SeasonalityVAE2+TrendVAE2_ld8,generic_seasonality_trend,"['GenericVAE2', 'SeasonalityVAE2', 'TrendVAE2']",Weather-96,144,96,192,6,1,True,2,44,63.583588,0.953209,14.294366,1651.938110,nan,0.348947,0.249779,6609510,256,131.03,25,forecast,False,ReLU,MAX_EPOCHS,44.32831573,44.73238754,54.03015518,22,1.009115,False,"[""72.90160370"", ""65.98498535"", ""60.59476852"", ""56.93898773"", ""66.28050232"", ""59.05067062"", ""53.23809814"", ""54.67927170"", ""50.45366287"", ""48.69614029"", ""48.70183945"", ""48.03893661"", ""46.31401062"", ""46.83362579"", ""45.31547928"", ""47.42421341"", ""47.90521240"", ""45.43147278"", ""45.20321655"", ""45.59154892"", ""45.93294144"", ""45.67261505"", ""44.32831573"", ""44.63286591"", ""44.73238754""]",2,TrendVAE2,VAE2,SeasonalityVAE2,generic_seasonality_trend,8
activeG_fcast_r2,GenericVAE2+SeasonalityVAE2+TrendVAE2_ld16,generic_seasonality_trend,"['GenericVAE2', 'SeasonalityVAE2', 'TrendVAE2']",Weather-96,144,96,192,6,1,True,0,42,63.754440,0.914643,14.049989,1837.460815,nan,0.327037,0.205632,6677190,256,131.51,25,forecast,False,ReLU,MAX_EPOCHS,45.28866577,45.57754135,53.75785446,23,1.006379,False,"[""83.21767426"", ""64.03082275"", ""56.52359772"", ""59.75946045"", ""54.28831100"", ""55.28872681"", ""54.42290115"", ""51.15298462"", ""49.66772079"", ""49.00170135"", ""46.55876923"", ""47.82884598"", ""47.47658157"", ""46.58691788"", ""48.04973984"", ""46.31567383"", ""48.08926773"", ""46.85917282"", ""45.63433075"", ""45.80465698"", ""45.70881271"", ""45.32688141"", ""45.48526001"", ""45.28866577"", ""45.57754135""]",2,TrendVAE2,VAE2,SeasonalityVAE2,generic_seasonality_trend,16
activeG_fcast_r2,GenericVAE2+SeasonalityVAE2+TrendVAE2_ld16,generic_seasonality_trend,"['GenericVAE2', 'SeasonalityVAE2', 'TrendVAE2']",Weather-96,144,96,192,6,1,True,1,43,64.625854,0.958271,17.961948,2607.029785,nan,0.355173,0.244850,6677190,256,131.63,25,forecast,False,ReLU,MAX_EPOCHS,43.97925568,43.97925568,54.00978851,24,1.000000,False,"[""85.71201324"", ""59.61552811"", ""66.58509827"", ""58.09675980"", ""54.66002274"", ""52.56396484"", ""51.23001862"", ""51.98510742"", ""50.24314499"", ""49.28969955"", ""47.06425476"", ""47.43210602"", ""46.63315582"", ""46.07092285"", ""46.26661682"", ""46.27967072"", ""47.18933487"", ""46.51616287"", ""46.02453232"", ""46.14118195"", ""45.00029373"", ""44.80237198"", ""44.59622192"", ""44.23937988"", ""43.97925568""]",2,TrendVAE2,VAE2,SeasonalityVAE2,generic_seasonality_trend,16
activeG_fcast_r2,GenericVAE2+SeasonalityVAE2+TrendVAE2_ld16,generic_seasonality_trend,"['GenericVAE2', 'SeasonalityVAE2', 'TrendVAE2']",Weather-96,144,96,192,6,1,True,2,44,64.872917,1.054511,20.000950,2529.042969,nan,0.384075,0.284233,6677190,256,131.72,25,forecast,False,ReLU,MAX_EPOCHS,44.40795898,44.52142334,53.96796417,23,1.002555,False,"[""80.72895813"", ""69.00248718"", ""67.52391815"", ""58.97783279"", ""55.35793304"", ""50.96392059"", ""51.10882950"", ""50.04170990"", ""48.37792969"", ""47.59659576"", ""48.80142593"", ""47.26338959"", ""46.57770157"", ""45.89231491"", ""45.22081757"", ""47.34666443"", ""45.90379333"", ""45.51677322"", ""44.66265869"", ""45.14893723"", ""44.48451233"", ""45.03746796"", ""44.59040070"", ""44.40795898"", ""44.52142334""]",2,TrendVAE2,VAE2,SeasonalityVAE2,generic_seasonality_trend,16
activeG_fcast_r2,GenericVAE2+SeasonalityVAE2+TrendVAE2_ld32,generic_seasonality_trend,"['GenericVAE2', 'SeasonalityVAE2', 'TrendVAE2']",Weather-96,144,96,192,6,1,True,0,42,66.030258,1.726447,23.751829,3541.468506,nan,0.664957,1.737920,6812550,256,131.58,25,forecast,False,ReLU,MAX_EPOCHS,46.36330414,46.47800446,54.97129059,19,1.002474,False,"[""84.65168762"", ""77.21633148"", ""69.05606842"", ""72.55591583"", ""61.67436981"", ""59.30838776"", ""57.57912445"", ""51.04473114"", ""50.04695511"", ""50.77217865"", ""49.81528091"", ""48.24381638"", ""50.45843124"", ""48.44839096"", ""48.51268387"", ""49.01070023"", ""47.49094391"", ""47.26301575"", ""49.19953918"", ""46.36330414"", ""48.50178528"", ""47.93865204"", ""46.38963318"", ""46.36356354"", ""46.47800446""]",2,TrendVAE2,VAE2,SeasonalityVAE2,generic_seasonality_trend,32
activeG_fcast_r2,GenericVAE2+SeasonalityVAE2+TrendVAE2_ld32,generic_seasonality_trend,"['GenericVAE2', 'SeasonalityVAE2', 'TrendVAE2']",Weather-96,144,96,192,6,1,True,1,43,65.658279,1.190042,18.844965,2346.668945,nan,0.423084,0.357281,6812550,256,131.76,25,forecast,False,ReLU,MAX_EPOCHS,44.88908386,44.88908386,55.85874176,24,1.000000,False,"[""82.14185333"", ""67.73977661"", ""63.93684769"", ""64.31511688"", ""56.06911087"", ""52.03124237"", ""51.02795410"", ""49.93167877"", ""51.29010773"", ""49.08176804"", ""46.88446808"", ""48.70721436"", ""48.56199646"", ""51.25217438"", ""47.77838516"", ""49.15686417"", ""46.52364731"", ""46.75068283"", ""46.20053864"", ""47.01379013"", ""47.40752792"", ""46.01599121"", ""44.98244858"", ""45.16031265"", ""44.88908386""]",2,TrendVAE2,VAE2,SeasonalityVAE2,generic_seasonality_trend,32
activeG_fcast_r2,GenericVAE2+SeasonalityVAE2+TrendVAE2_ld32,generic_seasonality_trend,"['GenericVAE2', 'SeasonalityVAE2', 'TrendVAE2']",Weather-96,144,96,192,6,1,True,2,44,65.590683,1.161019,23.256739,3993.409912,nan,0.425581,0.402788,6812550,256,131.99,25,forecast,False,ReLU,MAX_EPOCHS,45.98574829,45.98574829,54.43339157,24,1.000000,False,"[""81.32897186"", ""68.87409973"", ""82.82411194"", ""70.45696259"", ""64.05775452"", ""64.35636139"", ""54.29639435"", ""53.51178741"", ""51.29033279"", ""49.81770706"", ""49.40235901"", ""48.50961685"", ""49.25449371"", ""48.36358643"", ""48.56924820"", ""47.49771118"", ""47.45840836"", ""48.27999878"", ""47.18777466"", ""47.09874344"", ""47.38327408"", ""46.75635910"", ""46.61523819"", ""46.28931427"", ""45.98574829""]",2,TrendVAE2,VAE2,SeasonalityVAE2,generic_seasonality_trend,32
activeG_fcast_r2,GenericVAE+SeasonalityVAE+TrendVAE_ld8,generic_seasonality_trend,"['GenericVAE', 'SeasonalityVAE', 'TrendVAE']",Weather-96,144,96,192,6,1,True,0,42,65.728973,1.083763,22.393917,3472.444092,nan,0.395115,0.295725,8839526,256,133.64,25,forecast,False,ReLU,MAX_EPOCHS,45.14086533,45.14086533,53.45240402,24,1.000000,False,"[""76.32779694"", ""70.81986237"", ""56.89116669"", ""53.35350418"", ""51.34774017"", ""52.12099075"", ""48.81898117"", ""48.93861771"", ""47.34729004"", ""47.19210434"", ""47.13354492"", ""50.30620193"", ""47.55708694"", ""47.72558975"", ""47.08090210"", ""46.83924866"", ""46.93364716"", ""46.54356003"", ""46.95412064"", ""46.33249664"", ""47.05619431"", ""45.97723389"", ""45.25687790"", ""45.71276474"", ""45.14086533""]",2,TrendVAE,VAE,SeasonalityVAE,generic_seasonality_trend,8
activeG_fcast_r2,GenericVAE+SeasonalityVAE+TrendVAE_ld8,generic_seasonality_trend,"['GenericVAE', 'SeasonalityVAE', 'TrendVAE']",Weather-96,144,96,192,6,1,True,1,43,65.313789,1.004734,16.119871,2834.354004,nan,0.366844,0.292076,8839526,256,133.66,25,forecast,False,ReLU,MAX_EPOCHS,43.68683624,44.01591873,53.27047348,22,1.007533,False,"[""85.20969391"", ""80.53819275"", ""63.79097748"", ""55.22437286"", ""52.89311981"", ""51.08212662"", ""49.43793869"", ""49.40863419"", ""47.77639389"", ""46.98867416"", ""48.85745239"", ""47.45481110"", ""46.60405350"", ""46.75559235"", ""46.84074402"", ""47.25484085"", ""46.45653152"", ""45.88932419"", ""46.08079910"", ""44.24522400"", ""44.85283279"", ""44.54171753"", ""43.68683624"", ""43.88724899"", ""44.01591873""]",2,TrendVAE,VAE,SeasonalityVAE,generic_seasonality_trend,8
activeG_fcast_r2,GenericVAE+SeasonalityVAE+TrendVAE_ld8,generic_seasonality_trend,"['GenericVAE', 'SeasonalityVAE', 'TrendVAE']",Weather-96,144,96,192,6,1,True,2,44,65.497520,0.941053,15.876594,2606.830322,nan,0.339090,0.217259,8839526,256,134.32,25,forecast,False,ReLU,MAX_EPOCHS,43.74976349,43.93019867,54.19206619,23,1.004124,False,"[""79.26736450"", ""71.69472504"", ""60.45137787"", ""54.39030075"", ""51.93979645"", ""50.60566711"", ""50.84109497"", ""49.82730865"", ""48.63941956"", ""50.34115219"", ""49.75509262"", ""48.02505493"", ""47.97822571"", ""47.82346344"", ""47.51035690"", ""47.18541336"", ""46.53227997"", ""45.95432281"", ""45.05385590"", ""45.14408112"", ""44.28534317"", ""44.63658142"", ""43.93131256"", ""43.74976349"", ""43.93019867""]",2,TrendVAE,VAE,SeasonalityVAE,generic_seasonality_trend,8
activeG_fcast_r2,GenericAELG+SeasonalityAELG+TrendAELG_ld8,generic_seasonality_trend,"['GenericAELG', 'SeasonalityAELG', 'TrendAELG']",Weather-96,144,96,192,6,1,True,0,42,66.055550,1.136392,18.200712,2648.347900,nan,0.397218,0.331881,6586982,256,99.07,19,forecast,False,ReLU,EARLY_STOPPED,44.14755249,44.93523407,53.40331268,8,1.017842,False,"[""58.46216965"", ""52.70998383"", ""46.52364349"", ""45.15929794"", ""45.66994476"", ""45.29547882"", ""44.50963593"", ""44.20286942"", ""44.14755249"", ""44.89267731"", ""45.13396454"", ""46.96646118"", ""45.64682007"", ""45.49002075"", ""45.17709732"", ""44.76073074"", ""44.70066833"", ""45.11114502"", ""44.93523407""]",2,TrendAELG,AELG,SeasonalityAELG,generic_seasonality_trend,8
activeG_fcast_r2,GenericAELG+SeasonalityAELG+TrendAELG_ld8,generic_seasonality_trend,"['GenericAELG', 'SeasonalityAELG', 'TrendAELG']",Weather-96,144,96,192,6,1,True,1,43,66.182587,1.113280,18.961023,3186.031982,nan,0.413836,0.354927,6586982,256,114.56,22,forecast,False,ReLU,EARLY_STOPPED,43.94891739,43.97901154,52.95527649,11,1.000685,False,"[""62.03381348"", ""51.46594238"", ""47.53591156"", ""45.55118942"", ""44.88740540"", ""46.54544830"", ""45.38958740"", ""46.02324295"", ""44.71018219"", ""45.04602051"", ""44.69998932"", ""43.94891739"", ""44.75050735"", ""44.86068344"", ""45.16017532"", ""45.37351227"", ""44.51098633"", ""44.43798447"", ""44.18614578"", ""44.31044006"", ""44.16801453"", ""43.97901154""]",2,TrendAELG,AELG,SeasonalityAELG,generic_seasonality_trend,8
