experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,t_width,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve,search_round,basis_dim,basis_offset,trend_thetas_dim_cfg,wavelet_family,bd_label,active_g_cfg,meta_predicted_best,meta_convergence_score
wavelet_search_r2_baseline,DB2_bd96_eq_fcast_ttd3,wavelet_search_round2,"['Trend', 'DB2WaveletV3']",Weather-96,144,96,192,10,1,True,1,43,66.535133,0.904960,16.167421,2618.755127,nan,0.338285,0.198990,6163215,256,74.04,14,False,False,ReLU,EARLY_STOPPED,42.89081192,44.69615936,53.09603882,3,1.042092,False,"[""48.41261292"", ""44.38406754"", ""43.38994980"", ""42.89081192"", ""43.81369781"", ""42.96329117"", ""44.20897293"", ""44.11771774"", ""44.67697906"", ""44.40496063"", ""43.72013092"", ""43.82166290"", ""44.68686676"", ""44.69615936""]",2,96,0,3,DB2WaveletV3,eq_fcast,False,,
wavelet_search_r2_baseline,DB2_bd96_eq_fcast_ttd3,wavelet_search_round2,"['Trend', 'DB2WaveletV3']",Weather-96,144,96,192,10,1,True,2,44,66.654228,1.005332,14.532024,2375.302490,nan,0.366861,0.243694,6163215,256,80.45,15,False,False,ReLU,EARLY_STOPPED,43.12080765,44.60466003,52.85256958,4,1.034412,False,"[""47.60929489"", ""44.84441757"", ""43.39570236"", ""43.73198700"", ""43.12080765"", ""44.15087891"", ""44.09973145"", ""44.14931107"", ""45.46059799"", ""44.93481064"", ""43.50022125"", ""44.78193665"", ""44.26994705"", ""43.85242081"", ""44.60466003""]",2,96,0,3,DB2WaveletV3,eq_fcast,False,,
wavelet_search_r2_baseline,DB2_bd94_lt_fcast_ttd5,wavelet_search_round2,"['Trend', 'DB2WaveletV3']",Weather-96,144,96,192,10,1,True,0,42,66.424118,0.967407,15.031222,2436.846436,nan,0.359595,0.222804,6155545,256,79.01,15,False,False,ReLU,MAX_EPOCHS,43.16992950,43.91075516,53.93531799,9,1.017161,False,"[""48.30227661"", ""45.70102310"", ""45.13640976"", ""44.62802505"", ""43.53071976"", ""43.83951569"", ""43.85002136"", ""43.87479782"", ""43.90351105"", ""43.16992950"", ""43.48210907"", ""45.71817780"", ""46.37908554"", ""43.91601181"", ""43.91075516""]",2,94,0,5,DB2WaveletV3,lt_fcast,False,,
wavelet_search_r2_baseline,DB2_bd94_lt_fcast_ttd5,wavelet_search_round2,"['Trend', 'DB2WaveletV3']",Weather-96,144,96,192,10,1,True,1,43,66.758720,1.097835,14.568891,1948.930786,nan,0.415579,0.356268,6155545,256,75.15,14,False,False,ReLU,EARLY_STOPPED,42.51532745,43.70737457,53.57642365,3,1.028038,False,"[""48.92013550"", ""44.02567291"", ""46.05824280"", ""42.51532745"", ""43.02124405"", ""43.85098648"", ""43.64160919"", ""43.16242599"", ""43.32855225"", ""43.75168228"", ""44.26431274"", ""44.20425415"", ""43.75279999"", ""43.70737457""]",2,94,0,5,DB2WaveletV3,lt_fcast,False,,
wavelet_search_r2_baseline,DB2_bd94_lt_fcast_ttd5,wavelet_search_round2,"['Trend', 'DB2WaveletV3']",Weather-96,144,96,192,10,1,True,2,44,66.515144,1.004242,13.877366,2330.092773,nan,0.379802,0.267828,6155545,256,73.98,14,False,False,ReLU,EARLY_STOPPED,42.91739655,43.73712921,52.78233719,3,1.019100,False,"[""48.28195953"", ""46.64566803"", ""45.04287338"", ""42.91739655"", ""45.06444168"", ""44.18431091"", ""44.76284409"", ""44.34180450"", ""43.25258255"", ""44.18169403"", ""43.92385864"", ""44.69768143"", ""44.60546112"", ""43.73712921""]",2,94,0,5,DB2WaveletV3,lt_fcast,False,,
wavelet_search_r2_baseline,DB2_bd192_eq_bcast_ttd3,wavelet_search_round2,"['Trend', 'DB2WaveletV3']",Weather-96,144,96,192,10,1,True,0,42,65.450020,0.947453,14.802431,2385.476318,nan,0.350439,0.228252,6408975,256,80.69,15,False,False,ReLU,MAX_EPOCHS,43.08254242,44.56813049,53.39770889,10,1.034482,False,"[""47.83515167"", ""45.03468704"", ""44.36819458"", ""43.40707397"", ""43.30606842"", ""44.82357788"", ""44.13928986"", ""43.63126755"", ""44.27925873"", ""43.99321365"", ""43.08254242"", ""44.88927841"", ""44.65853500"", ""43.49953079"", ""44.56813049""]",2,192,0,3,DB2WaveletV3,eq_bcast,False,,
wavelet_search_r2_baseline,DB2_bd192_eq_bcast_ttd3,wavelet_search_round2,"['Trend', 'DB2WaveletV3']",Weather-96,144,96,192,10,1,True,1,43,66.834854,1.095625,14.622778,2464.413086,nan,0.388358,0.290489,6408975,256,74.53,14,False,False,ReLU,EARLY_STOPPED,43.96504593,44.02490234,53.21623230,3,1.001361,False,"[""47.07378006"", ""45.92276382"", ""44.41698456"", ""43.96504593"", ""44.73641205"", ""44.14918137"", ""44.56245041"", ""45.02588654"", ""44.37237549"", ""44.30120468"", ""44.80120087"", ""45.11355591"", ""45.20181274"", ""44.02490234""]",2,192,0,3,DB2WaveletV3,eq_bcast,False,,
wavelet_search_r2_baseline,DB2_bd192_eq_bcast_ttd3,wavelet_search_round2,"['Trend', 'DB2WaveletV3']",Weather-96,144,96,192,10,1,True,2,44,66.861115,1.053812,15.047409,2482.216309,nan,0.376946,0.274526,6408975,256,80.83,15,False,False,ReLU,EARLY_STOPPED,43.44631577,44.39588165,53.37277222,4,1.021856,False,"[""49.07243729"", ""44.76141357"", ""44.10862350"", ""44.03333282"", ""43.44631577"", ""44.75706100"", ""45.07403564"", ""43.66508865"", ""45.22949600"", ""45.90729904"", ""47.56414032"", ""44.55650330"", ""44.35631561"", ""45.05028534"", ""44.39588165""]",2,192,0,3,DB2WaveletV3,eq_bcast,False,,
wavelet_search_r2_baseline,DB3_bd96_eq_fcast_ttd3,wavelet_search_round2,"['Trend', 'DB3WaveletV3']",Weather-96,144,96,192,10,1,True,0,42,66.737541,1.001345,16.604372,2870.202637,nan,0.362787,0.236286,6163215,256,73.75,14,False,False,ReLU,EARLY_STOPPED,42.76288605,43.82876968,53.10675049,3,1.024925,False,"[""47.78608704"", ""46.01581573"", ""45.85803604"", ""42.76288605"", ""43.38349152"", ""43.60071182"", ""43.85952759"", ""45.75819397"", ""43.96921539"", ""44.12242508"", ""44.17318344"", ""43.97021484"", ""44.92824554"", ""43.82876968""]",2,96,0,3,DB3WaveletV3,eq_fcast,False,,
wavelet_search_r2_baseline,DB3_bd96_eq_fcast_ttd3,wavelet_search_round2,"['Trend', 'DB3WaveletV3']",Weather-96,144,96,192,10,1,True,1,43,65.080208,0.908967,15.847531,2503.203125,nan,0.329558,0.201651,6163215,256,69.77,13,False,False,ReLU,EARLY_STOPPED,43.71766663,43.88270950,52.49702454,2,1.003775,False,"[""47.60088730"", ""44.70064163"", ""43.71766663"", ""44.45951462"", ""45.28886795"", ""43.73767853"", ""43.85107422"", ""44.31864166"", ""44.32262802"", ""45.54927826"", ""44.58641815"", ""43.88211823"", ""43.88270950""]",2,96,0,3,DB3WaveletV3,eq_fcast,False,,
wavelet_search_r2_baseline,DB3_bd96_eq_fcast_ttd3,wavelet_search_round2,"['Trend', 'DB3WaveletV3']",Weather-96,144,96,192,10,1,True,2,44,65.933022,1.195895,16.125187,2302.398926,nan,0.409737,0.378873,6163215,256,68.45,13,False,False,ReLU,EARLY_STOPPED,42.51219559,44.57248306,53.41070938,2,1.048463,False,"[""47.01687241"", ""45.20414352"", ""42.51219559"", ""42.78553772"", ""45.14537048"", ""43.01478195"", ""44.23571014"", ""44.21975708"", ""43.95571518"", ""44.42657471"", ""43.81085968"", ""44.43952560"", ""44.57248306""]",2,96,0,3,DB3WaveletV3,eq_fcast,False,,
wavelet_search_r2_baseline,DB3_bd94_lt_fcast_ttd3,wavelet_search_round2,"['Trend', 'DB3WaveletV3']",Weather-96,144,96,192,10,1,True,0,42,66.948853,0.966272,15.023940,2751.409912,nan,0.354548,0.233888,6152975,256,75.44,14,False,False,ReLU,EARLY_STOPPED,43.33401871,43.76811600,54.01738739,3,1.010017,False,"[""48.82637405"", ""44.17987061"", ""44.04251862"", ""43.33401871"", ""44.39128876"", ""44.02122498"", ""44.15773392"", ""43.75879288"", ""44.60939789"", ""44.27396774"", ""44.77534103"", ""44.75318527"", ""45.00346375"", ""43.76811600""]",2,94,0,3,DB3WaveletV3,lt_fcast,False,,
wavelet_search_r2_baseline,DB3_bd94_lt_fcast_ttd3,wavelet_search_round2,"['Trend', 'DB3WaveletV3']",Weather-96,144,96,192,10,1,True,1,43,66.391739,1.210009,14.154744,2091.918213,nan,0.416054,0.372817,6152975,256,68.58,13,False,False,ReLU,EARLY_STOPPED,43.07247543,44.59563828,54.46173096,2,1.035363,False,"[""46.39116669"", ""45.01183701"", ""43.07247543"", ""44.59111404"", ""44.43938828"", ""44.79003143"", ""45.55007935"", ""45.32131577"", ""44.79150009"", ""44.53727722"", ""45.40805435"", ""44.49681473"", ""44.59563828""]",2,94,0,3,DB3WaveletV3,lt_fcast,False,,
wavelet_search_r2_baseline,DB3_bd94_lt_fcast_ttd3,wavelet_search_round2,"['Trend', 'DB3WaveletV3']",Weather-96,144,96,192,10,1,True,2,44,67.689392,1.629148,17.347408,2373.903320,nan,0.622023,1.129835,6152975,256,69.66,13,False,False,ReLU,EARLY_STOPPED,43.13085556,44.57745361,53.38729477,2,1.033540,False,"[""48.32604980"", ""44.43785477"", ""43.13085556"", ""44.58526230"", ""43.75027466"", ""44.20269012"", ""43.28151321"", ""44.99966049"", ""44.52775955"", ""45.37688065"", ""44.50619888"", ""44.58852768"", ""44.57745361""]",2,94,0,3,DB3WaveletV3,lt_fcast,False,,
wavelet_search_r2_baseline,DB4_bd96_eq_fcast_ttd3,wavelet_search_round2,"['Trend', 'DB4WaveletV3']",Weather-96,144,96,192,10,1,True,0,42,66.203949,1.221793,15.033987,2166.963867,nan,0.455887,0.505830,6163215,256,68.77,13,False,False,ReLU,EARLY_STOPPED,42.79005814,45.73521423,52.58626938,2,1.068828,False,"[""48.14888382"", ""45.29402542"", ""42.79005814"", ""44.07438660"", ""43.08916473"", ""44.49440765"", ""44.11439133"", ""43.76638031"", ""44.58711243"", ""44.95940781"", ""44.78924561"", ""43.38847733"", ""45.73521423""]",2,96,0,3,DB4WaveletV3,eq_fcast,False,,
wavelet_search_r2_baseline,DB4_bd96_eq_fcast_ttd3,wavelet_search_round2,"['Trend', 'DB4WaveletV3']",Weather-96,144,96,192,10,1,True,1,43,65.665588,1.063930,14.724151,1701.294922,nan,0.405158,0.318094,6163215,256,75.30,14,False,False,ReLU,EARLY_STOPPED,43.66444016,45.51121140,52.99907303,3,1.042295,False,"[""48.95983887"", ""44.57731628"", ""44.16197968"", ""43.66444016"", ""43.82702255"", ""43.84869766"", ""43.96281052"", ""44.67455673"", ""44.30951309"", ""44.18637085"", ""44.61133575"", ""45.57658005"", ""45.12598419"", ""45.51121140""]",2,96,0,3,DB4WaveletV3,eq_fcast,False,,
wavelet_search_r2_baseline,DB4_bd96_eq_fcast_ttd3,wavelet_search_round2,"['Trend', 'DB4WaveletV3']",Weather-96,144,96,192,10,1,True,2,44,66.854095,1.083747,17.532078,2525.780029,nan,0.402613,0.308674,6163215,256,79.48,15,False,False,ReLU,EARLY_STOPPED,43.81921768,45.77183914,53.58539200,4,1.044561,False,"[""49.64785004"", ""44.54869461"", ""44.09424973"", ""44.15754318"", ""43.81921768"", ""44.07305145"", ""44.30571747"", ""46.27066422"", ""44.66076660"", ""44.27656174"", ""44.78945541"", ""44.29583740"", ""43.85965347"", ""44.23966980"", ""45.77183914""]",2,96,0,3,DB4WaveletV3,eq_fcast,False,,
wavelet_search_r2_baseline,DB4_bd96_eq_fcast_ttd5,wavelet_search_round2,"['Trend', 'DB4WaveletV3']",Weather-96,144,96,192,10,1,True,0,42,66.119278,0.945941,14.776599,2437.770264,nan,0.349362,0.219325,6165785,256,80.97,15,False,False,ReLU,MAX_EPOCHS,43.52126694,44.54005051,53.55029297,8,1.023409,False,"[""48.45127869"", ""47.22002411"", ""46.69346237"", ""45.73366547"", ""44.04002762"", ""44.37339401"", ""44.12051392"", ""44.62301254"", ""43.52126694"", ""44.95592880"", ""44.35287094"", ""43.65239716"", ""43.77522278"", ""44.17565536"", ""44.54005051""]",2,96,0,5,DB4WaveletV3,eq_fcast,False,,
wavelet_search_r2_baseline,DB4_bd96_eq_fcast_ttd5,wavelet_search_round2,"['Trend', 'DB4WaveletV3']",Weather-96,144,96,192,10,1,True,1,43,66.010651,0.952608,14.681866,2287.652832,nan,0.354473,0.228462,6165785,256,79.43,15,False,False,ReLU,MAX_EPOCHS,43.40092087,43.83035278,53.33898544,7,1.009895,False,"[""49.47461700"", ""46.86763763"", ""43.97390747"", ""43.58253098"", ""44.72998810"", ""44.70915985"", ""43.95142365"", ""43.40092087"", ""43.81677628"", ""43.67981339"", ""44.33764648"", ""43.92145157"", ""45.36142349"", ""44.14612961"", ""43.83035278""]",2,96,0,5,DB4WaveletV3,eq_fcast,False,,
wavelet_search_r2_baseline,DB4_bd96_eq_fcast_ttd5,wavelet_search_round2,"['Trend', 'DB4WaveletV3']",Weather-96,144,96,192,10,1,True,2,44,66.442131,0.926370,14.062937,2287.844482,nan,0.347277,0.216980,6165785,256,80.81,15,False,False,ReLU,MAX_EPOCHS,43.48945236,44.05994797,53.26774216,6,1.013118,False,"[""46.86937714"", ""48.70759583"", ""43.91627502"", ""43.54634857"", ""44.24443817"", ""43.91291428"", ""43.48945236"", ""43.88600922"", ""44.08895111"", ""44.17646027"", ""44.04074860"", ""47.09452820"", ""44.47388458"", ""44.12804413"", ""44.05994797""]",2,96,0,5,DB4WaveletV3,eq_fcast,False,,
wavelet_search_r2_baseline,DB4_bd94_lt_fcast_ttd3,wavelet_search_round2,"['Trend', 'DB4WaveletV3']",Weather-96,144,96,192,10,1,True,0,42,65.893921,0.891243,14.862036,2481.354492,nan,0.346035,0.223032,6152975,256,79.40,15,False,False,ReLU,MAX_EPOCHS,43.15966415,44.27787018,52.90369415,13,1.025909,False,"[""47.39495087"", ""45.22739792"", ""43.40171814"", ""44.83093643"", ""45.71691895"", ""44.26334000"", ""43.21608734"", ""44.07591248"", ""44.40699387"", ""45.69189835"", ""45.26299667"", ""43.82676315"", ""43.62243271"", ""43.15966415"", ""44.27787018""]",2,94,0,3,DB4WaveletV3,lt_fcast,False,,
wavelet_search_r2_baseline,DB4_bd94_lt_fcast_ttd3,wavelet_search_round2,"['Trend', 'DB4WaveletV3']",Weather-96,144,96,192,10,1,True,1,43,67.208481,1.121264,15.072708,2578.086670,nan,0.409418,0.341275,6152975,256,75.58,14,False,False,ReLU,EARLY_STOPPED,43.72644043,44.92276764,52.54625702,3,1.027359,False,"[""47.36758041"", ""45.32386017"", ""44.45462799"", ""43.72644043"", ""43.86033630"", ""43.95787048"", ""45.05271149"", ""45.18570709"", ""45.89897537"", ""44.27751541"", ""44.54650497"", ""44.43962479"", ""44.27447510"", ""44.92276764""]",2,94,0,3,DB4WaveletV3,lt_fcast,False,,
wavelet_search_r2_baseline,DB4_bd94_lt_fcast_ttd3,wavelet_search_round2,"['Trend', 'DB4WaveletV3']",Weather-96,144,96,192,10,1,True,2,44,66.242805,1.070462,15.049358,2285.401855,nan,0.380911,0.301421,6152975,256,68.85,13,False,False,ReLU,EARLY_STOPPED,43.14079666,44.36630630,53.49300003,2,1.028407,False,"[""47.29935455"", ""45.99959946"", ""43.14079666"", ""44.69880295"", ""44.70492172"", ""43.64899826"", ""44.67572403"", ""43.57537842"", ""44.59555054"", ""45.19323349"", ""44.22245789"", ""43.59023285"", ""44.36630630""]",2,94,0,3,DB4WaveletV3,lt_fcast,False,,
wavelet_search_r2_baseline,DB4_bd192_eq_bcast_ttd3,wavelet_search_round2,"['Trend', 'DB4WaveletV3']",Weather-96,144,96,192,10,1,True,0,42,65.575317,0.890727,14.035573,2135.736572,nan,0.321987,0.198704,6408975,256,81.11,15,False,False,ReLU,MAX_EPOCHS,42.70288467,44.34422684,53.59210205,8,1.038436,False,"[""48.19345093"", ""45.82683563"", ""43.48873520"", ""43.33572388"", ""45.31092453"", ""44.10284042"", ""43.64704895"", ""44.21332932"", ""42.70288467"", ""44.66038513"", ""44.05206299"", ""44.09394073"", ""44.93828583"", ""43.95880127"", ""44.34422684""]",2,192,0,3,DB4WaveletV3,eq_bcast,False,,
wavelet_search_r2_baseline,DB4_bd192_eq_bcast_ttd3,wavelet_search_round2,"['Trend', 'DB4WaveletV3']",Weather-96,144,96,192,10,1,True,1,43,66.306976,0.880950,14.900924,2353.579346,nan,0.332334,0.197162,6408975,256,80.11,15,False,False,ReLU,MAX_EPOCHS,43.64545822,43.82902145,52.91206360,10,1.004206,False,"[""47.95055771"", ""46.07217407"", ""44.08798981"", ""44.03625107"", ""44.04547119"", ""44.30860901"", ""43.85966492"", ""44.64469528"", ""44.43808746"", ""44.82956314"", ""43.64545822"", ""44.33411789"", ""45.57721710"", ""44.21561813"", ""43.82902145""]",2,192,0,3,DB4WaveletV3,eq_bcast,False,,
wavelet_search_r2_baseline,DB4_bd192_eq_bcast_ttd3,wavelet_search_round2,"['Trend', 'DB4WaveletV3']",Weather-96,144,96,192,10,1,True,2,44,66.163925,0.955581,13.575326,2031.967529,nan,0.354692,0.228832,6408975,256,81.22,15,False,False,ReLU,MAX_EPOCHS,43.04179764,44.68969345,53.53489685,8,1.038286,False,"[""48.57501221"", ""44.87478256"", ""45.06558609"", ""43.04204559"", ""43.86260986"", ""43.29539108"", ""44.66244125"", ""44.40427780"", ""43.04179764"", ""44.40839767"", ""44.48507690"", ""44.11550140"", ""44.31163406"", ""43.79605484"", ""44.68969345""]",2,192,0,3,DB4WaveletV3,eq_bcast,False,,
wavelet_search_r2_baseline,DB10_bd96_eq_fcast_ttd3,wavelet_search_round2,"['Trend', 'DB10WaveletV3']",Weather-96,144,96,192,10,1,True,0,42,65.873360,0.897227,15.269800,2340.140869,nan,0.329399,0.194551,6163215,256,79.87,15,False,False,ReLU,MAX_EPOCHS,43.32975006,44.28357697,53.53905106,10,1.022013,False,"[""45.18516922"", ""47.08018875"", ""44.38622284"", ""43.77563477"", ""44.30448532"", ""43.77350998"", ""43.63876724"", ""45.27081680"", ""43.80399704"", ""44.85622787"", ""43.32975006"", ""44.32754135"", ""44.09414291"", ""45.06435776"", ""44.28357697""]",2,96,0,3,DB10WaveletV3,eq_fcast,False,,
wavelet_search_r2_baseline,DB10_bd96_eq_fcast_ttd3,wavelet_search_round2,"['Trend', 'DB10WaveletV3']",Weather-96,144,96,192,10,1,True,1,43,66.676720,0.947146,14.312837,2460.700928,nan,0.343934,0.221732,6163215,256,80.75,15,False,False,ReLU,MAX_EPOCHS,43.11996078,44.94088745,53.81436157,9,1.042229,False,"[""48.35402679"", ""44.27701950"", ""46.28693008"", ""44.73393250"", ""44.75071716"", ""44.30605316"", ""43.68737411"", ""44.24498749"", ""44.58686447"", ""43.11996078"", ""44.26779175"", ""45.10858536"", ""43.75165176"", ""44.75157547"", ""44.94088745""]",2,96,0,3,DB10WaveletV3,eq_fcast,False,,
wavelet_search_r2_baseline,DB10_bd96_eq_fcast_ttd3,wavelet_search_round2,"['Trend', 'DB10WaveletV3']",Weather-96,144,96,192,10,1,True,2,44,65.661865,0.997611,14.749790,2397.846680,nan,0.372665,0.272963,6163215,256,74.44,14,False,False,ReLU,EARLY_STOPPED,43.30653000,43.56849289,53.36162567,3,1.006049,False,"[""48.06049347"", ""44.70716095"", ""43.98266602"", ""43.30653000"", ""44.13173294"", ""44.05166626"", ""44.35718536"", ""44.72701645"", ""44.37388992"", ""43.68586731"", ""43.75656128"", ""44.54958725"", ""44.43710709"", ""43.56849289""]",2,96,0,3,DB10WaveletV3,eq_fcast,False,,
wavelet_search_r2_baseline,DB10_bd96_eq_fcast_ttd5,wavelet_search_round2,"['Trend', 'DB10WaveletV3']",Weather-96,144,96,192,10,1,True,0,42,67.270203,1.110423,14.822189,2462.106689,nan,0.397660,0.325603,6165785,256,81.04,15,False,False,ReLU,MAX_EPOCHS,43.03680038,44.59776688,53.75365448,5,1.036271,False,"[""50.68833923"", ""45.47083664"", ""44.83061600"", ""43.86715698"", ""43.93294907"", ""43.03680038"", ""45.51442337"", ""43.26887512"", ""43.52338028"", ""43.81647491"", ""43.70650101"", ""45.28939819"", ""43.73113632"", ""43.63091278"", ""44.59776688""]",2,96,0,5,DB10WaveletV3,eq_fcast,False,,
wavelet_search_r2_baseline,DB10_bd96_eq_fcast_ttd5,wavelet_search_round2,"['Trend', 'DB10WaveletV3']",Weather-96,144,96,192,10,1,True,1,43,66.785126,1.096573,15.101666,2422.083252,nan,0.404639,0.299827,6165785,256,79.98,15,False,False,ReLU,MAX_EPOCHS,43.06474304,44.57333374,53.36468124,13,1.035031,False,"[""48.66877365"", ""45.15626907"", ""44.36765289"", ""44.66976929"", ""43.78263474"", ""44.13722610"", ""44.21339798"", ""43.62810135"", ""43.81883240"", ""44.43274307"", ""44.63192368"", ""43.15641403"", ""45.22888947"", ""43.06474304"", ""44.57333374""]",2,96,0,5,DB10WaveletV3,eq_fcast,False,,
